serial_no,question,answer,model_raw_response,isCorrect
503,লাল অস্থিমজ্জায় তৈরি হয়-,সবকটি,1,1
504,হৃদপিন্ডের ডান অলিন্দ ও ডান নিলয়ের সংযোগ স্থলের কপাটিকার নাম-,ট্রাইকাসপিড কপাটিকা,1,1
505,মাইট্রাল কপাটিকা নিম্নে উল্লেখিত কোথায় অবস্থিত?,বাম অলিন্দ-নিলয় ছিদ্রমুখে,1,1
506,নিম্নের কোন শ্বেতকণিকার নিউক্লিয়াসটি দুই লোব বিশিষ্ট?,ইউসিনোফিল,1,1
507,নিলয়ের ডায়াস্টলের সময় নিম্নের কত সেকেন্ড?,0.5,1,1
508,নিম্নের কোনটি সঠিক নয়?,লসিকা দেহের কিছু কিছু স্থানে রক্তের পরিবর্তে হিসাবে কাজ করে,0,0
509,নিম্নের কোন তথ্যটি সঠিক নয়?,হৃদপিন্ডের বাম অলিন্দ থেকে পালমোনারী ধমনী উৎপন্ন হয়,1,1
510,সিস্টোলিক এবং ডায়াস্টলিক প্রেসারের পার্থক্যকে বলা হয়-,পালস্ প্রেসার,1,1
511,নিম্নের কোনটি হৃৎপিন্ডের সংবহন তন্ত্রের অংশ নহে?,মায়োকার্ডিয়াম,0,0
512,নিম্ন প্রদত্ত কোন ধমনিটির উৎপত্তি এ্যাওর্টার বাঁক থেকে হয় না?,ডান সাধারণ ক্যারোটিড,1,1
513,নিম্নের কোনটি হৃদপিণ্ডকে বিভিন্ন প্রকোষ্ঠে বিভক্ত করে?,পেরিকার্ডিয়াম,0,0
514,সিলিয়াক ধমনী নিম্নের কোন অঙ্গে রক্ত সরবরাহ করে না?,বৃক্ক,1,1
515,শিরার জন্য কোন তথ্যটি সঠিক নয়?,প্রাচীর স্থিতিস্থাপক,1,1
516,মানব শিরাতন্ত্রে নিম্নের কোনটি অনুপস্থিত?,পোর্টাল,0,0
517,ধমনীর ক্ষেত্রে নীচের কোনটির প্রযোজ্য?,রক্ত সাধারণত হৃৎপিন্ড থেকে দেহের বিভিন্ন অংশে পরিবাহিত হয়,1,1
518,নিম্নের কোন তথ্যটি লসিকাতন্ত্র সম্পর্কে সত্য নয়?,কলা থেকে কলারসের প্রায় ১০ শতাংশ লসিকা দ্বারা অপসৃত হয়,1,1
519,লসিকা সম্বন্ধে কোনটি সঠিক নয়?,লসিকাতে অণুচক্রিকা আছে,1,1
520,লসিকার আপেক্ষিক গুরুত্ব কত?,১.০১৫,1,1
521,শ্বসনতন্ত্র সম্পর্কে নিচের কোন তথ্যটি সঠিক নয়?,ফুসফুসের কৈশিক নালিতে অক্সিজেন রক্তের হিমোগ্লোবিনের সঙ্গে বিক্রিয়া করে স্থায়ী যৌগ অক্সিহিমোগ্লোবিন তৈরি করে।,0,0
522,স্বরতন্ত্রীর অবস্থান হচ্ছে-,ল্যারিংক্স,1,1
523,ব্রঙ্কিয়াল নালীগুলোর কোনটি সঠিক পর্যায়ক্রম?,মুখ্য ব্রংকাই- ব্রঙ্কিওল- গৌণ ব্রঙ্কাই- শ্বসন ব্রঙ্কিওল- প্রান্তীয় ব্রঙ্কিওল- অ্যালভিওলার নালী- অ্যালভিওলার থলি- অ্যালভিওলি,0,0
524,নিচের কোন উক্তিটি সত্য নয়?,মানব দেহের ডান ফুসফুস দুই খন্ডবিশিষ্ট এবং বাম ফুসফুস তিন খন্ডবিশিষ্ট,1,1
525,ফুসফুসের ক্ষেত্রে নিম্নের কোনটি সঠিক?,ডান ফুসফুসটি তিন খন্ডে বিভক্ত এবং বাম ফুসফুসটি দুই খন্ডে বিভক্ত,1,1
526,সিলিয়াযুক্ত এপিথেলিয়াম কোথায় পাওয়া যায়?,শ্বাসনালীতে,1,1
527,নিম্নের কোন তথ্যটি সঠিক নয়?,ফুসফুসের কৈশিক নালীতে অক্সিজেন রক্তের হিমোগ্লোবিনের সঙ্গে বিক্রিয়া করে স্থায়ী যৌগ অক্সিহিমোগ্লোবিন তৈরি করে,0,0
528,ব্রঙ্কিওল শেষ হয়-,অ্যালভিওলাইতে,1,1
529,কোনটি মানব দেহের শ্বসনের জন্য সঠিক নয়?,ফুসফুসের কৈশিক জালিকায় দেহ থেকে আগত রক্তে অক্সিজেনের চাপ থাকে 107 mm Hg,0,0
530,পূর্ণ বয়স্ক সুস্থ মানুষের বিশ্রামকালে প্রতিমিনিটে শ্বসনের হার?,১৬-২০ বার,1,1
531,আজকাল অধিক হারে শ্বাস-কষ্ট রোগের জন্য কোনটি দায়ী?,CO,0,0
532,ফুসফুসের ক্যান্সারের জন্য দায়ী-,SiO₂,0,0
533,নিম্নের কোনটি বৃক্কের কাজ নয়?,শ্বেত রক্তকণিকা তৈরিতে ভূমিকা রাখা,1,1
534,মানুষের রেচনতন্ত্রের সাহায্যে দেহের প্রায় কত শতাংশ রেচিত হয়?,৮০,0,0
535,কোনটি মানবদেহের রেচন/রেচনতন্ত্র এর জন্য সঠিক নয়?,সাধারণত মূত্রের pH কিছুটা আম্লিক,0,0
536,বৃক্কের কাজ নয় কোনটি?,রক্তে অম্লের পরিমান বৃদ্ধি করা,1,1
537,নিম্নের কোনটি বৃক্ক সম্পর্কে সঠিক নয়?,অসমোরেগুলেশনের প্রধান অঙ্গ হচ্ছে বৃক্ক,0,0
538,রেচনতন্ত্রের নিচের কোনটি ইউরেটার নামক নালি গঠন করে?,সংগ্রাহক নালিকা,0,0
539,লুপ অফ হেন্সি শরীরের নিম্নলিখিত কোন অঙ্গের অংশ?,বৃক্ক,1,1
540,নিম্নের কোন তথ্যটি নেফ্রনের জন্য প্রযোজ্য হবে?,ক্রনীয় মেসোডার্ম থেকে সৃষ্ট,1,1
541,প্রতিটি বৃক্কে নেফ্রন থাকে-,প্রায় ১০ থেকে ১২ লক্ষ,1,1
542,কোন অংশটি রেনাল টিউব্যুল এর অংশ নয়?,অ্যাফারন্ট আর্টারিওল,1,1
543,নেফ্রন কোনটির একক-,বৃক্ক,1,1
544,গ্লোমেরুলাসের কাজ হল-,পরিস্রাবণ,1,1
545,বৃক্কে বিদ্যমান-,নেফ্রন,1,1
546,প্রক্সিমাল প্যাঁচানো নালিকায় নিম্নের কোনটির সক্রিয় ক্ষরণ হয়?,ক্রিয়েটিনিন,0,0
547,মূত্রের উপাদান নয় কোনটি?,বিলিরুবিন,1,1
548,মানুষের গ্লোমেরুলাসে পরিদ্রুত মূত্র ADH এর প্রভাব ছাড়া নিম্নের (%) কতভাগ পুনঃশোষণ প্রক্রিয়ায় নেফ্রনের প্রক্সিমাল প্যাঁচানো নালিকায় শোষিত হয়?,60,1,1
549,কোন ধাপটি মূত্র সৃষ্টির জন্য প্রয়োজন নয়?,নির্বাচনমূলক পুণঃশোষণ,0,0
550,কোন রঞ্জক পদার্থের জন্য মূত্র তার স্বাভাবিক খড় রং প্রাপ্ত হয়?,ইউরোক্রোম,1,1
551,মূত্র তৈরি হয় কোথায়?,বৃক্ক,1,1
552,স্ফেনয়েড অস্থি কঙ্কালের কোন অংশে থাকে?,করোটিকা,1,1
553,কোনটি মানবদেহের টার্সাল অস্থির অন্তর্ভূক্ত নয়?,ট্রাপেজিয়াম,1,1
554,নিম্নলিখিত কয়টি অস্থি নিয়ে মানব করোটি গঠিত?,29,1,1
555,মানুষের গ্রীবাদেশীয় কশেরুকার নিম্নের কোনটির নাম অ্যাক্সিস?,দ্বিতীয়,1,1
556,নিম্নের কোনটি মানুষের মুখমন্ডলীর অস্থি?,ভোমার,1,1
557,করোটিকার অস্থি নয় কোনটি?,হাইঅয়েড অস্থি,1,1
558,গ্লেনয়েড গহ্বর কোথায় থাকে?,অগ্রপদে,0,0
559,হিউমেরাস কোন অস্থিটিকে বলা হয়?,বাহুর অস্থি,1,1
560,ফিমার কোন অস্থিটিকে বলা হয়?,উরুর অস্থি,1,1
561,উপরের চোয়াল যে ধরনের অস্থি?,বায়ুপূর্ণ অস্থি,1,1
562,কোনটি মানবদেহের করোটির অস্থি?,টেমপোরাল,1,1
563,মুখমণ্ডলীয় অস্থির সংখ্যা নিচের কোনটি?,14,1,1
564,নিম্নের কোনটিতে তরুণাস্থি নাই?,মুত্রথলি,1,1
565,গোড়ালার পেশা নিম্নের কোনটি?,গ্যাস্ট্রকনেমিয়াস,1,1
566,নিম্নের কোন তথ্যটি সঠিক?,টেন্ডন পেশীকে অস্থির সঙ্গে সংযুক্ত রাখে,1,1
567,নিম্নে উল্লেখিত কোন অঙ্গে স্থিতিস্থাপক তরুণাস্থি থাকে?,বহিঃকর্ণ,1,1
568,সিমফাইসিস নিম্নের কোন অস্থি সন্ধি?,তরুণাস্থিময়,1,1
569,ম্যাট্রিক্সের গঠনের উপর ভিত্তি করে যেটি তরুণাস্থির প্রকারভেদে পড়বে না-,স্পঞ্জি,1,1
570,মানবদেহের সাইনোভিয়াল অস্থিসন্ধি নয় কোনটি?,সিমফাইসিস,1,1
571,চলনের সময় পায়ের কোন পেশি সংকোচন এর ফলে গোড়ালির অস্থিটিতে চাপ পড়ে ফলে গোড়ালি মাটি থেকে উত্থিত হয়?,সোলিয়াস,0,0
572,নিম্নের কোন অস্থিতে মজ্জা গহ্বর নাই?,ক্ল্যাভিকল,0,0
573,দাঁত ও চোয়াল কোটরের মধ্যস্থিত সন্ধি নিম্নের কোনটি?,গমফোসিস,1,1
574,ঐচ্ছিক পেশী পাওয়া যায়-,কঙ্কালতন্ত্রের গায়ে,1,1
575,নিম্নের কোনটিতে ঐচ্ছিক পেশী থাকে না?,জরায়ু,1,1
576,নিম্নের কোন তথ্যটি সঠিক নয়?,হৃদপেশী ঐচ্ছিক পেশী,1,1
577,নিম্নের কোনটি হৃদপেশীর বৈশিষ্ট্য নয়?,নিউক্লিয়াস একাধিক এবং একপাশে থাকে,1,1
578,নিম্নের কোন তথ্যটি সঠিক?,হৃদপেশি এক ধরনের অনৈচ্ছিক পেশি,1,1
579,হিউমেরাসের বাইসিপেটাল গ্রুভে যে পেশিটির প্রান্তীয় অবস্থান রয়েছে-,বাইসেপস,0,0
580,যেটি স্নায়ুতন্ত্রের সঙ্গে সম্পর্কিত নয়-,মেলানিন,1,1
581,কোন এনজাইম স্নায়ু উদ্দীপনা পরিবহনে গুরুত্বপূর্ণ ভূমিকা পালন করে?,অ্যাসিটাইলকোলিন এস্টারেজ,1,1
582,নিম্নের কোনটি দেহের ভারসাম্য রক্ষায় ভূমিকা রাখে না?,হাইপোথ্যালামাস,1,1
583,নিম্নের কোন করোটিক স্নায়ু চোয়ালের সঞ্চালনে সাহায্য করে?,ট্রাইজেমিনাল,1,1
584,নিম্নের কোন স্নায়ু ঘ্রাণের সঙ্গে জড়িত?,অলফ্যাক্টরি,1,1
585,নিম্নের কোনটি সঠিক নয়?,ভেস্টিবুলার স্নায়ু মানুষকে শ্রবণে সাহায্য করে,1,1
586,নিম্নের কোনটি সঠিক নয়?,অডিটরি স্নায়ু চেষ্টীয় ভারসাম্য নিয়ন্ত্রনের,0,0
587,কোন তথ্যটি ফেসিয়াল স্নায়ুর জন্য সঠিক নয়?,উৎস: মেডুলা অবলঙ্গাটা,1,1
588,ফেসিয়াল স্নায়ুর কাজ কোনটি?,সবগুলো,0,0
589,নিম্নের কোন তথ্যটি হাইপোগ্লোসাল স্নায়ুর জন্য সঠিক নয়?,প্রকৃতি: সংবেদী,1,1
590,নিম্নের কোনটি দশম করোটিক স্নায়ু?,ভেগাস,1,1
591,মল-মূত্র ত্যাগ নিয়ন্ত্রণ করে মস্তিষ্কের নিম্নের কোন অংশ?,মেডুলা অবলঙ্গাটা,0,0
592,মস্তিষ্ক সম্পর্কে নিম্নের কোন তথ্যটি সঠিক?,পরিপাক নিয়ন্ত্রণ কেন্দ্র মেডুলা অবলংগাটায় থাকে,1,1
593,নিম্নের কোনটি সেরেব্রোস্পাইনাল ফ্লুইডের কাজ নয়?,শ্বসনিক গ্যাসের বিনিময় ঘটানো,1,1
594,নিম্নের কোনটি অগ্রমস্তিস্কের অংশ নয়?,সেরেবেলাম,1,1
595,"আবেগ, উদ্বেগ প্রভৃতির প্রধান কেন্দ্র হিসেবে কাজ করে-",হাইপোথ্যালামাস,0,0
596,হাইপোথ্যালামাসের কাজ কোনটি?,দেহে তাপ নিয়ন্ত্রণ করে,1,1
597,নিম্নের কোনটি সেরেবেলামের কাজ নয়?,স্বাভাবিক শ্বাসক্রিয়ার হারকে নিয়ন্ত্রণ করে,1,1
598,নিম্নের কোনটি চোখের কোরয়েড-এর অংশ নয়?,রেটিনা,1,1
599,নিম্নে উল্লেখিত চোখের কোন অংশে বস্তুর প্রতিবিম্ব সৃষ্ট হয়?,রেটিনা,1,1
600,কোন উক্তিটি সত্য নয়?,রেটিনার 'রড' কোষগুলি উজ্জ্বল আলোকে সংবেদী,1,1
601,কোনটি অক্ষিপেশী নয়?,সুপিরিয়ার সেক্টাস,0,0
602,নিম্নের কোনটি দৃষ্টির ত্রুটি নয়?,অ্যামিনিয়া,1,1
603,হার্ডেরিয়ান গ্রন্থির অবস্থান যেখানে-,চক্ষু,1,1
604,যেটি সত্য নয়-,রেটিনার কোণ কোষগুলিতে ভিটামিন 'এ' এবং রডোপসিন নামক লালচে বেগুনী বর্ণের আমিষ জাতীয় রঞ্জক পদার্থ বিদ্যমান,0,0
605,মানুষের চোখের ভিতরে আলোর পরিমাণ নিয়ন্ত্রণ করে-,চক্ষুমণিকা বা তারারন্ধ্র,1,1
606,কোনটি সত্য?,কর্নিয়া প্রতিসরণশীল বলে আলোক রশ্মি প্রবেশে অনুমতি দেয়,1,1
607,রডোপসিন চোখের কোন অংশে পাওয়া যায়?,রেটিনা,1,1
608,চোখের কনজাংক্টিভা সিক্ত রাখে-,ল্যাক্রিমাল গ্রন্থি,1,1
609,নিম্নের কোনটি চোখের কোরয়েডের অংশ?,আইরিশ,0,0
610,নিম্নের কোনটি শরীরের ভারসাম্য রক্ষা করে?,ভেস্টিবুলার যন্ত্র,1,1
611,কোনটি মানুষের কানের ক্যুপুলার কাজ?,ভারসাম্য রক্ষা করা,1,1
612,কর্ণাস্থি স্টেপিস অন্তঃকর্ণ ও মধ্যকর্ণের মধ্যবর্তী প্রাচীরে যে পর্দার সঙ্গে যুক্ত থাকে সেটি হল-,ফেনেস্ট্রা ওভালিস,1,1
613,কোন অঙ্গটির অবস্থান সম্পর্কবোধ সৃষ্টি করে?,অর্ধবৃত্তাকার নালি,1,1
614,কর্ণপটহের ভিতরে ও বাইরে বায়ুর চাপের সমতা রক্ষা করে-,ইউস্টেশিয়ান নালি,1,1
615,অর্গান অব কর্টি কোথায় থাকে?,ককলিয়াতে,1,1
616,শ্রবণ ছাড়াও কর্ণের অন্যতম কাজ-,দেহের ভারসাম্য রক্ষা করা,1,1
617,কোন অস্থিটি মধ্যকর্ণে নেই?,অ্যাটলাস,1,1
618,নিম্নের কোনটি বহিঃকর্ণে থাকে?,পিনা,1,1
619,পিটুইটারী গ্রন্থি সম্পর্কে কোন তথ্যটি সঠিক নয়?,এটি থেকে স্টেরয়েড হরমোন নিঃসৃত হয়,1,1
620,নিম্নের কোন হরমোন আয়নের সমতা রক্ষার কাজ করে?,অ্যালডোস্টেরন,1,1
621,নিম্নের কোনটি হৃদপিন্ডের সংকোচনের শক্তিকে বাড়ায়?,এডরেনালিন,1,1
622,পোস্টেরিয়র পিটুইটারী থেকে নিম্নের কোন হরমোন নিঃসরণ হয়?,অক্সিটোসিন,1,1
623,নিম্নের কোন হরমোন থাইরয়েড গ্রন্থি থেকে নিঃসৃত হয় না?,থাইমোক্রাইসিন,1,1
624,নিম্নে উল্লেখিত কোনটি থেকে টেস্টোস্টেরণ হরমোন নিঃসৃত হয়?,ইন্টারস্টিশিয়াল কোষ,1,1
625,ইনসুলিন নিঃসৃত হয় কোনটি থেকে?,অগ্ন্যাশয় গ্রন্থির আইলেটস অব ল্যাঙ্গারহ্যান্স,1,1
626,হরমোনের বৈশিষ্ট্য নয় কোনটি?,হরমোন প্রধানত এক প্রকার শর্করা জাতীয় পদার্থ,1,1
627,যে গ্রন্থিটি ক্যালসিয়াম বিপাকে সাহায্য করে-,প্যারাথাইরয়েড,1,1
628,পিটুইটারী গ্রন্থির পশ্চাৎবর্তী অংশ হতে কোন হরমোনটি নিঃসৃত হয়?,ভ্যাসোপ্রেসিন,1,1
629,নালিবিহীন গ্রন্থি কোনটি?,প্যারাথাইরয়েড,1,1
630,প্যারাথাইরয়েড গ্রন্থি থেকে নিঃসৃত হরমোন-,সবগুলো,0,0
631,কোনটি অন্তঃক্ষরা গ্রন্থি নয়?,যকৃত,1,1
632,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,যকৃত,1,1
633,নিম্নের কোনটি পুরুষ প্রজননতন্ত্রের অন্তর্ভূক্ত নয়?,বার্থোলিন গ্রন্থি,1,1
634,মানুষের শুক্রানু প্রতি সেকেন্ডে কত মিলিমিটার পথ অতিক্রম করতে পারে?,১-৪,0,0
635,নিম্নের কোন তথ্যটি সঠিক নয়?,শুক্রাশয়ের সারটলি কোষ টেস্টোস্টেরন নামক গুরুত্বপূর্ণ যৌন হরমোন নিঃসরণ করে,0,0
636,স্ক্রোটামের অভ্যন্তরীণ তাপমাত্রা দেহ গহ্বর থেকে কত কম বা বেশী?,৩ সেন্টিগ্রেড কম,1,1
637,কোনটি উওজেনেসিসে ঘটে না?,"উৎপন্ন ডিম্বাণু ছোট, সক্রিয় ও চলাচলে সক্ষম",1,1
638,নিম্নের কোনটি সঠিক?,আমিষ জাতীয় খাদ্য বিপাকের ফলে নাইট্রোজেনযুক্ত বর্জ্য পদার্থ সৃষ্টি হয়,1,1
639,নিম্নের কোন তথ্যটি সঠিক নয়?,করপাস লুটিয়াম থেকে লুটিনাইজিং হরমোন নিঃসৃত হয়,1,1
640,সাধারণত রজঃচক্র কতদিন স্থায়ী হয়?,৪-৫,0,0
641,যেটি গর্ভাবস্থায় অমরার কাজ নয়-,লুটিনাইজিং হরমোন নিঃসৃতকরণ,1,1
642,স্ত্রীলিঙ্গের কোন অংশে ভ্রূণ বর্ধিত হয়?,গর্ভাশয়,1,1
643,ডিম্বাণুতে কতটি ক্রোমোসোম থাকে?,তেইশটি,1,1
644,মানুষের জরায়ু গর্ভাবস্থায় কত গুণ বৃদ্ধি পায়?,২০,1,1
645,ফিলোপিয়ান টিউব কোথায় থাকে?,স্ত্রী প্রজননতন্ত্রে,1,1
646,জরায়ুর প্রাচীর কয়টি স্তরে বিভক্ত?,৩টি,1,1
647,ডিম্বাশয় কোন পেরিটোনিয়াম পর্দা দ্বারা আবৃত?,মেসোভেরিয়াম,1,1
648,নিচের কোনটি স্ত্রী প্রজননতন্ত্রের অংশ নয়?,কাওপার-এর গ্রন্থি,1,1
649,ফেলোপিয়ান নালির যে অংশ জরায়ু প্রাচীরের কাছে থাকে-,ইসথমাস,1,1
650,যোনি প্রাচীরের ভাঁজকে বলা হয়-,রুগী,0,0
651,নারীর বয়ঃপ্রাপ্তিতে কোন হরমোনের ভূমিকা নেই?,ভ্যাসোপ্রেসিন,1,1
652,নিম্নলিখিত কোনটি মেসোডার্ম থেকে গঠিত হয় না?,স্নায়ুতন্ত্র,1,1
653,নিম্নের কোনটি ভ্রূণের এক্টোডার্ম থেকে তৈরি?,স্নায়ুতন্ত্র,1,1
654,কোনটি অ্যালানটয়েসের কাজ নয়?,অঙ্গ প্রত্যঙ্গের সুষ্ঠু বিকাশে সাহায্য করে,1,1
655,উওজেনেসিসে মোট পোলারবডি তৈরী হয়-,৩,1,1
656,নিচের কোনটি গ্যামিটোজেনেসিসের জন্য সঠিক নয়?,ব্যাঙের সাইটোপ্লাজমসহ ডিম্বাণু নিউক্লিয়াসটি কুসুম থেকে পৃথক হয়ে ডিম্বাণুর নিম্নপ্রান্ত জুড়ে থাকে,0,0
657,কোনটি উওজেনেসিসের জন্য প্রযোজ্য নয়?,পূর্ণতা প্রাপ্তির শেষ পর্যায় ডিম্বাশয়ের ভিতরে সম্পন্ন হয়,1,1
658,ট্রফোব্লাস্ট থেকে ভিলাই বেরোতে থাকে-,দ্বিতীয় সপ্তাহের শেষ দিকে,1,1
659,স্নায়ুতন্ত্র গঠিত হয়-,এক্টোডার্ম থেকে,1,1
660,কোনটি উওজেনেসিসের ক্ষেত্রে প্রযোজ্য নয়?,একটি উওগোনিয়াম থেকে চারটি কার্যক্ষম ডিম্বাণু সৃষ্টি হয়,1,1
661,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এন্ডোডার্ম,1,1
662,কোনটি মেসোডার্ম থেকে তৈরি হয়?,কঙ্কালতন্ত্র,1,1
663,ব্লাস্টোসিস্ট মানুষের জরায়ুর কোন স্তরে গ্রথিত হয়?,এন্ডোমেট্রিয়াম,1,1
664,মানুষের ডিম্বাণু কোন ধরনের?,মাইক্রোলেসিথাল,1,1
665,আবরণী কলার কোষগুলো ভ্রূণের কোন স্তর হতে উৎপন্ন হয়?,এক্টোডার্ম,0,0
666,ইন্টারফেরনের কাজ নয় কোনটি?,হরমোন উৎপাদনে সাহায্য করা,1,1
667,নিচের কোন গ্রন্থি মোমের মতো আঠালো পদার্থ তৈরি করে?,সেরুমিনাস,1,1
668,নিচের কোনটি এককোষী গ্রন্থি?,গবলেট,1,1
669,সিবাম নিচের কোন গ্রন্থি থেকে নিঃসৃত হয়?,সিবেসিয়াস,1,1
670,মৃত Salmonella typhi জীবাণু থেকে নিম্নের কোনটি তৈরি করা হয়?,টাইফয়েড ভ্যাকসিন,1,1
671,বংশগতি বিদ্যার জনক গ্রেগর জোহান মেন্ডেল কোন দেশে জন্ম গ্রহণ করেন?,অস্ট্রিয়া,1,1
672,প্রথম সংকর পুরুষের সাথে প্রচ্ছন্ন বা প্রকট বংশধরের ক্রস হলো-,ব্যাক ক্রস,1,1
673,যে জিন বৈশিষ্ট্য প্রকাশে বাধা পায় তাকে বলে-,Hypostatic,1,1
674,বংশগতির ধারক নিম্নের কোনটি?,ক্রোমোসোম,1,1
675,জীবের প্রকাশিত লক্ষণকে বলা হয়-,ফিনোটাইপ,1,1
676,জিনতত্ত্বের জন্য কোনটি সঠিক নয়?,DNA হলো জীবের বংশগতির মৌলিক একক এবং এটিকে ফ্যাক্টর বা জিন বলা হয়।,1,1
677,যে জীনটি অপর জীনের বৈশিষ্ট্য প্রকাশে বাধা দান করে সে জীনকে বলে-,এপিস্ট্যাটিক জীন,1,1
678,লিথাল জিন-এর প্রভাব নেই কোন রোগে?,অস্টিওপরোসিস,1,1
679,লিথাল জীন বর্ণনা করেন সর্বপ্রথম কোন বিজ্ঞানী?,ক্যুনো,1,1
680,নিচের কোনটি দ্বৈত-প্রচ্ছন্ন এপিস্ট্যাসিস অনুপাত?,9:7,0,0
681,বংশগতির পরীক্ষার জন্য মেন্ডেল কোন গাছ নির্বাচন করেছিলেন?,মটরশুটি,1,1
682,মেন্ডেলের সূত্রের প্রকৃত ব্যতিক্রম কোনটি?,লিংকেজ,1,1
683,মেন্ডেলের দ্বিতীয় সূত্রে জিনের স্বাধীন সঞ্চারণ না ঘটলে জিনোটাইপের অনুপাত হবে-,কোনোটিই নয়,0,0
684,প্রকট এপিস্ট্যাসিস এ ব্যতিক্রমধর্মী অনুপাত হল-,১৩:৩,1,1
685,নিচের কোনটি সেক্স-লিংকড অসুখ নয়?,রক্ত স্বল্পতা,1,1
686,"একজন বাদামি চোখবিশিষ্ট পুরুষ যার বাবার চোখ বাদামি কিন্তু মায়ের চোখ নীল বর্ণের, যদি নীল চোখবিশিষ্ট মহিলাকে বিয়ে করেন তবে তাঁদের সন্তানের চোখের বৈশিষ্ট্য কী হারে পাওয়া যাবে?",৫০% বাদামি ও ৫০% নীল,1,1
687,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এন্ডোডার্ম,1,1
688,পুরুষের ক্ষেত্রে কোনটি সঠিক?,৪৪ টি অটোসোম আছে,1,1
689,মানব কোষে সেক্স ক্রোমোসোমের সংখ্যা কত?,১ জোড়া,1,1
690,বর্ণান্ধ পুরুষ ও স্বাভাবিক মহিলার মধ্যে বিয়ে হলে তাদের সন্তান হতে পারে-,কন্যা বর্ণান্ধ বাহক,0,0
691,নিচের কোনটি সেক্স-লিংকড বৈশিষ্ট্যের উদাহরণ নয়?,বহুমূত্র,1,1
692,Rh negative রক্তের গ্রুপ নিচের কোন জনগোষ্ঠীর মধ্যে সবচেয়ে বেশি পাওয়া যায়?,পাইরেনিজের বাস্ক,1,1
693,নিম্নের কোনটি ব্লাড গ্রুপের নির্দিষ্ট এন্টিজেন না?,O,1,1
694,নিচে উল্লিখিত কোন বিজ্ঞানী মানুষের রক্তের শ্রেণিবিন্যাস করেন?,কার্ল ল্যান্ডস্টেইনার,1,1
695,উইসাং নালি কোথায় অবস্থিত?,অগ্ন্যাশয়,1,1
696,নিম্নের কোনটি সঠিক নয়?,হাইড্রোক্লোরিক এসিডের উপস্থিতি পেপসিনের কার্যক্রমকে বাধাগ্রস্ত করে,1,1
697,নিম্নের বামদিকের কোনটি ডানদিকের কোনটির সঙ্গে সামঞ্জস্যপূর্ণ?,সিক্রেটিন-অগ্ন্যাশয় রস নিঃসরণ নিয়ন্ত্রণ করে,1,1
698,যকৃতের কাজ নয় কোনটি?,অ্যামাইলেজ ও লাইপেজ নিঃসরণ করা,1,1
699,অগ্ন্যাশয় কেবল-,সবকটি,0,0
700,কোন অংশটি বৃহদান্ত্রের?,সিকাম,1,1
701,যকৃতনালি পিত্তনালির সাথে মিলিত হয়ে অভিন্ন পিত্তনালি তৈরি করে। এই অভিন্ন নালি ভ্যাটার এর অ্যাম্পুলা নামে নালির মাধ্যমে কোথায় উন্মুক্ত হয়?,ডিওডেনামে,1,1
702,সিক্রেটিন ও প্যানক্রিওজাইমিন কোনটির নিঃসরণ ঘটায়?,অগ্ন্যাশয় রস,1,1
703,গ্যাস্ট্রিক রস কিসের প্রভাবে নিঃসৃত হয়?,গ্যাস্ট্রিক হরমোন,1,1
704,কোন রসে উৎসেচক থাকে না?,পিত্তরস,1,1
705,নিম্নের কোনটি অগ্ন্যাশয় থেকে নিঃসৃত হয় না?,বাইল সল্ট,1,1
706,কোনটি অগ্ন্যাশয় রসে থাকে না?,পেপসিন,1,1
707,মানবদেহে পিত্ত উৎপন্ন হয়-,যকৃত,1,1
708,নিম্নের কোনটি সঠিক নয়?,পাকস্থলীর যে অংশে অন্ননালী উন্মুক্ত হয় তা পাইলোরাস,0,0
709,অগ্ন্যাশয়ের আইলেটস অব ল্যাঙ্গারহ্যান্স নিম্নের কোন হরমোন নিঃসৃত করে?,গ্লুকাগন,0,0
710,নিচের কোন বিক্রিয়াটি সঠিক?,প্রোটিন ট্রিপসিন অ্যামাইনো এসিড,1,1
711,পাকস্থলীর পাচক রসে নিম্নের কোনটি অনুপস্থিত?,অ্যামাইলেজ,1,1
712,মানবদেহের পরিপাকের জন্য কোনটি সঠিক এনজাইমের উদাহরণ নয়?,লিপিড পরিপাকে সাহায্যকারী তান্ত্রিক রসের এনজাইম ফসফোলাইপেজ ও কোলেস্টেরল এস্টারেজ,0,0
713,কোনটি পাকস্থলীর গ্রন্থি থেকে নিঃসৃত হয় না?,টায়ালিন,1,1
714,আমিষ জাতীয় খাদ্য পরিপাকের উৎসেচক কোনটি?,পেপটাইডেজ,1,1
715,প্রোটিন পরিপাক-,পাকস্থলীতে শুরু হয়ে ক্ষুদ্রান্ত্রে শেষ হয়,1,1
716,আমিষ জাতীয় খাদ্য পরিপাকে সাহায্য করে-,পেপসিন,1,1
717,কোন উৎসেচকটি দুগ্ধ প্রোটিন পরিপাকে সাহায্য করে?,রেনিন,1,1
718,পাকস্থলীতে HCI তৈরি করে কোন কোষ?,প্যারাইটাল কোষ,1,1
