serial_no,question,answer,model_raw_response,isCorrect
508,নিম্নের কোনটি সঠিক নয়?,"কার্ডিয়াক চক্রের সময়কাল, হৃদপিন্ডের স্পন্দনের সমাণুপাতিক",0,0
509,নিম্নের কোন তথ্যটি সঠিক নয়?,পালমোনারী ধমনীর প্রবেশ মুখে একটা অর্ধচন্দ্রাকৃতি কপাটিকা থাকে,0,0
510,সিস্টোলিক এবং ডায়াস্টলিক প্রেসারের পার্থক্যকে বলা হয়-,মিল প্রেসার,0,0
511,নিম্নের কোনটি হৃৎপিন্ডের সংবহন তন্ত্রের অংশ নহে?,পেস মেকার,0,0
512,নিম্ন প্রদত্ত কোন ধমনিটির উৎপত্তি এ্যাওর্টার বাঁক থেকে হয় না?,বাম সাধারণ ক্যারোটিকড,0,0
513,নিম্নের কোনটি হৃদপিণ্ডকে বিভিন্ন প্রকোষ্ঠে বিভক্ত করে?,এপিকার্ডিয়াম,0,0
514,সিলিয়াক ধমনী নিম্নের কোন অঙ্গে রক্ত সরবরাহ করে না?,পাকস্থলী,0,0
515,শিরার জন্য কোন তথ্যটি সঠিক নয়?,লুমেন বড়,0,0
516,মানব শিরাতন্ত্রে নিম্নের কোনটি অনুপস্থিত?,করোনারি,0,0
517,ধমনীর ক্ষেত্রে নীচের কোনটির প্রযোজ্য?,উৎসস্থল কৈশিক জালিকা,0,0
518,নিম্নের কোন তথ্যটি লসিকাতন্ত্র সম্পর্কে সত্য নয়?,প্রকৃতপক্ষে লসিকা এক ধরনের পরিবর্তিত কলারস,0,0
519,লসিকা সম্বন্ধে কোনটি সঠিক নয়?,লোহিত কণিকা থাকে না,1,1
520,লসিকার আপেক্ষিক গুরুত্ব কত?,১.০১২,1,1
521,শ্বসনতন্ত্র সম্পর্কে নিচের কোন তথ্যটি সঠিক নয়?,ব্যাপন প্রক্রিয়ায় অক্সিজেন বায়ুথলি থেকে কৈশিক নালির রক্তে প্রবেশ করে।,0,0
522,স্বরতন্ত্রীর অবস্থান হচ্ছে-,গলবিল,0,0
523,ব্রঙ্কিয়াল নালীগুলোর কোনটি সঠিক পর্যায়ক্রম?,মুখ্য ব্রংকাই- ব্রঙ্কিওল- গৌণ ব্রঙ্কাই- শ্বসন ব্রঙ্কিওল- প্রান্তীয় ব্রঙ্কিওল- অ্যালভিওলার থলি- অ্যালভিওলার নালী- অ্যালভিওথলি,0,0
524,নিচের কোন উক্তিটি সত্য নয়?,আরশোলার ভ্রূনোত্তর রূপান্তরের দুই খোলস মোচনের অন্তর্বর্তী কালকে স্টেডিয়াম বলে,1,1
525,ফুসফুসের ক্ষেত্রে নিম্নের কোনটি সঠিক?,ডান ফুসফুসটি দুই খন্ডে বিভক্ত এবং বাম ফুসফুসটি তিনটি খন্ডে বিভক্ত,0,0
526,সিলিয়াযুক্ত এপিথেলিয়াম কোথায় পাওয়া যায়?,মূত্রনালীতে,0,0
527,নিম্নের কোন তথ্যটি সঠিক নয়?,উপজিহ্বা খাদ্যদ্রব্য শ্বাসনালীতে প্রবেশে বাধা দান করে,0,0
528,ব্রঙ্কিওল শেষ হয়-,বোম্যান্স ক্যাপসিউল,0,0
529,কোনটি মানব দেহের শ্বসনের জন্য সঠিক নয়?,গ্লাইকোলাইসিসের জন্য প্রয়োজনীয় এনজাইমগুলো মাইটোকন্ড্রিয়ার বাইরে সাইটোসলের মধ্যে পাওয়া যায়,1,1
530,পূর্ণ বয়স্ক সুস্থ মানুষের বিশ্রামকালে প্রতিমিনিটে শ্বসনের হার?,১৫-২০ বার,1,1
531,আজকাল অধিক হারে শ্বাস-কষ্ট রোগের জন্য কোনটি দায়ী?,SO₂,0,0
532,ফুসফুসের ক্যান্সারের জন্য দায়ী-,CO₂,0,0
533,নিম্নের কোনটি বৃক্কের কাজ নয়?,দেহ থেকে নাইট্রোজেন যুক্ত বর্জ্য পদার্থ অপসারণ করা,0,0
534,মানুষের রেচনতন্ত্রের সাহায্যে দেহের প্রায় কত শতাংশ রেচিত হয়?,৭০,0,0
535,কোনটি মানবদেহের রেচন/রেচনতন্ত্র এর জন্য সঠিক নয়?,মূত্র দুইটি ধাপে সৃষ্টি হয়ঃ অতিপরিস্রাবণ ও সক্রিয় ক্ষরণ,0,0
536,বৃক্কের কাজ নয় কোনটি?,রক্তচাপ নিয়ন্ত্রন,0,0
537,নিম্নের কোনটি বৃক্ক সম্পর্কে সঠিক নয়?,বৃক্কে অ্যামোনিয়া থেকে ইউরিয়া উৎপন্ন হয়,1,1
538,রেচনতন্ত্রের নিচের কোনটি ইউরেটার নামক নালি গঠন করে?,ডাক্ট অব বেলিনি,0,0
539,লুপ অফ হেন্সি শরীরের নিম্নলিখিত কোন অঙ্গের অংশ?,যকৃত,0,0
540,নিম্নের কোন তথ্যটি নেফ্রনের জন্য প্রযোজ্য হবে?,সরল প্রক্রিয়ায় দেহ থেকে নাইট্রোজেন বর্জ্য পৃথক করে,0,0
541,প্রতিটি বৃক্কে নেফ্রন থাকে-,প্রায় ৮ থেকে ৯ লক্ষ,1,1
542,কোন অংশটি রেনাল টিউব্যুল এর অংশ নয়?,গোড়াদেশীয় বা প্রক্সিমাল প্যাঁচানো নালিকা,0,0
543,নেফ্রন কোনটির একক-,যকৃত,0,0
544,গ্লোমেরুলাসের কাজ হল-,নিঃসরণ,0,0
545,বৃক্কে বিদ্যমান-,নিউরন,0,0
546,প্রক্সিমাল প্যাঁচানো নালিকায় নিম্নের কোনটির সক্রিয় ক্ষরণ হয়?,ভিটামিন,0,0
547,মূত্রের উপাদান নয় কোনটি?,ক্রিয়েটিনিন,0,0
548,মানুষের গ্লোমেরুলাসে পরিদ্রুত মূত্র ADH এর প্রভাব ছাড়া নিম্নের (%) কতভাগ পুনঃশোষণ প্রক্রিয়ায় নেফ্রনের প্রক্সিমাল প্যাঁচানো নালিকায় শোষিত হয়?,20,0,0
549,কোন ধাপটি মূত্র সৃষ্টির জন্য প্রয়োজন নয়?,সক্রিয় ক্ষরণ,0,0
550,কোন রঞ্জক পদার্থের জন্য মূত্র তার স্বাভাবিক খড় রং প্রাপ্ত হয়?,ক্রিয়েটিনিন,0,0
551,মূত্র তৈরি হয় কোথায়?,যকৃত,0,0
552,স্ফেনয়েড অস্থি কঙ্কালের কোন অংশে থাকে?,মুখমন্ডল,0,0
553,কোনটি মানবদেহের টার্সাল অস্থির অন্তর্ভূক্ত নয়?,ক্যালকেনিয়াস,0,0
554,নিম্নলিখিত কয়টি অস্থি নিয়ে মানব করোটি গঠিত?,31,0,0
555,মানুষের গ্রীবাদেশীয় কশেরুকার নিম্নের কোনটির নাম অ্যাক্সিস?,প্রথম,0,0
556,নিম্নের কোনটি মানুষের মুখমন্ডলীর অস্থি?,প্যারাইটাল,0,0
557,করোটিকার অস্থি নয় কোনটি?,ফ্রন্টাল অস্থি,0,0
558,গ্লেনয়েড গহ্বর কোথায় থাকে?,পশ্চাৎপদে,0,0
559,হিউমেরাস কোন অস্থিটিকে বলা হয়?,অগ্রপদের অস্থি,1,1
560,ফিমার কোন অস্থিটিকে বলা হয়?,বাহুর অস্থি,0,0
561,উপরের চোয়াল যে ধরনের অস্থি?,খাটো বা ক্ষুদ্র অস্থি,0,0
562,কোনটি মানবদেহের করোটির অস্থি?,ভোমার,1,1
563,মুখমণ্ডলীয় অস্থির সংখ্যা নিচের কোনটি?,8,0,0
564,নিম্নের কোনটিতে তরুণাস্থি নাই?,বহিঃকর্ণের পিনা,0,0
565,গোড়ালার পেশা নিম্নের কোনটি?,ডিজিটোরাম লঙ্গাস,0,0
566,নিম্নের কোন তথ্যটি সঠিক?,দশম পর্ষকাকে ভাসমান পর্ষকা বলে,0,0
567,নিম্নে উল্লেখিত কোন অঙ্গে স্থিতিস্থাপক তরুণাস্থি থাকে?,শ্বাসনালী,0,0
568,সিমফাইসিস নিম্নের কোন অস্থি সন্ধি?,কন্ডাইলয়েড,0,0
569,ম্যাট্রিক্সের গঠনের উপর ভিত্তি করে যেটি তরুণাস্থির প্রকারভেদে পড়বে না-,ক্যালসিফাইড,0,0
570,মানবদেহের সাইনোভিয়াল অস্থিসন্ধি নয় কোনটি?,কন্ডাইলয়েড,0,0
571,চলনের সময় পায়ের কোন পেশি সংকোচন এর ফলে গোড়ালির অস্থিটিতে চাপ পড়ে ফলে গোড়ালি মাটি থেকে উত্থিত হয়?,ট্রাপিজিয়াস,0,0
572,নিম্নের কোন অস্থিতে মজ্জা গহ্বর নাই?,ইশ্চিয়াম,0,0
573,দাঁত ও চোয়াল কোটরের মধ্যস্থিত সন্ধি নিম্নের কোনটি?,সিনডেসমোসিস,0,0
574,ঐচ্ছিক পেশী পাওয়া যায়-,হৃদপিন্ডের প্রাচীরে,0,0
575,নিম্নের কোনটিতে ঐচ্ছিক পেশী থাকে না?,চোখ,0,0
576,নিম্নের কোন তথ্যটি সঠিক নয়?,তরুণাস্থির ম্যাট্রিক্সে কন্ড্রিন থাকে,1,1
577,নিম্নের কোনটি হৃদপেশীর বৈশিষ্ট্য নয়?,পেশী তন্ত্র শাখান্বিত,0,0
578,নিম্নের কোন তথ্যটি সঠিক?,ফ্যাগোসাইটোসিস প্রক্রিয়ায় জীবাণু ধ্বংস করে না,0,0
579,হিউমেরাসের বাইসিপেটাল গ্রুভে যে পেশিটির প্রান্তীয় অবস্থান রয়েছে-,ট্রাইসেপস,0,0
580,যেটি স্নায়ুতন্ত্রের সঙ্গে সম্পর্কিত নয়-,রেটিনা,0,0
581,কোন এনজাইম স্নায়ু উদ্দীপনা পরিবহনে গুরুত্বপূর্ণ ভূমিকা পালন করে?,মেটালোপ্রোটিন কাইনেজ,0,0
582,নিম্নের কোনটি দেহের ভারসাম্য রক্ষায় ভূমিকা রাখে না?,অন্তকর্ণ,0,0
583,নিম্নের কোন করোটিক স্নায়ু চোয়ালের সঞ্চালনে সাহায্য করে?,ফেসিয়াল,0,0
584,নিম্নের কোন স্নায়ু ঘ্রাণের সঙ্গে জড়িত?,গ্লসোফ্যারিঞ্জিয়াল,0,0
585,নিম্নের কোনটি সঠিক নয়?,অনালী গ্রন্থির রস রক্ত দ্বারা পরিবাহিত হয়,0,0
586,নিম্নের কোনটি সঠিক নয়?,কনজাংটিভা চোখকে ধুলাবলি থেকে রক্ষা করে,0,0
587,কোন তথ্যটি ফেসিয়াল স্নায়ুর জন্য সঠিক নয়?,কাজ: লালাক্ষরণ ও অশ্রুক্ষরণে সহায়তা করে,0,0
588,ফেসিয়াল স্নায়ুর কাজ কোনটি?,আস্বাদন,0,0
589,নিম্নের কোন তথ্যটি হাইপোগ্লোসাল স্নায়ুর জন্য সঠিক নয়?,উৎস : মেডুলা অবলঙ্গাটার অঙ্কীয় দেশ,1,1
590,নিম্নের কোনটি দশম করোটিক স্নায়ু?,গ্লসোফ্যারিঞ্জিয়াল,0,0
591,মল-মূত্র ত্যাগ নিয়ন্ত্রণ করে মস্তিষ্কের নিম্নের কোন অংশ?,পন্,0,0
592,মস্তিষ্ক সম্পর্কে নিম্নের কোন তথ্যটি সঠিক?,হৃদস্পন্দন নিয়ন্ত্রণ কেন্দ্র সেরিবেলামে থাকে,0,0
593,নিম্নের কোনটি সেরেব্রোস্পাইনাল ফ্লুইডের কাজ নয়?,শরীরের ব্লাড প্রেসার নিয়ন্ত্রণ করা,1,1
594,নিম্নের কোনটি অগ্রমস্তিস্কের অংশ নয়?,সেরেব্রাম,0,0
595,"আবেগ, উদ্বেগ প্রভৃতির প্রধান কেন্দ্র হিসেবে কাজ করে-",কর্পাস স্ট্রায়েটাম,0,0
596,হাইপোথ্যালামাসের কাজ কোনটি?,ঐচ্ছিক চলাফেরাকে নিয়ন্ত্রণ করে,0,0
597,নিম্নের কোনটি সেরেবেলামের কাজ নয়?,ঐচ্ছিক চলাফেরাকে নিয়ন্ত্রণ করে,1,1
598,নিম্নের কোনটি চোখের কোরয়েড-এর অংশ নয়?,আইরিশ,1,1
599,নিম্নে উল্লেখিত চোখের কোন অংশে বস্তুর প্রতিবিম্ব সৃষ্ট হয়?,লেন্স,0,0
600,কোন উক্তিটি সত্য নয়?,তরুণাস্থিতে অবস্থিত ল্যাকুনাগুলো তরলে পূর্ণ থাকে,1,1
601,কোনটি অক্ষিপেশী নয়?,এক্সটার্নাল অবলিক,1,1
602,নিম্নের কোনটি দৃষ্টির ত্রুটি নয়?,চালশে,0,0
603,হার্ডেরিয়ান গ্রন্থির অবস্থান যেখানে-,ক্ষুদ্রান্ত,0,0
604,যেটি সত্য নয়-,অন্ধ বিন্দু অপটিক ডিস্ক নামক বৃত্তাকার অঞ্চলে অবস্থিত,0,0
605,মানুষের চোখের ভিতরে আলোর পরিমাণ নিয়ন্ত্রণ করে-,চক্ষুলেন্স,0,0
606,কোনটি সত্য?,লেন্স আলোকরশ্মিকে রেটিনার সুনির্দিষ্ট অংশে প্রতিফলিত করে না,0,0
607,রডোপসিন চোখের কোন অংশে পাওয়া যায়?,কোরয়েড,0,0
608,চোখের কনজাংক্টিভা সিক্ত রাখে-,হার্ডেরিয়ান গ্রন্থি,0,0
609,নিম্নের কোনটি চোখের কোরয়েডের অংশ?,রেটিনা,0,0
610,নিম্নের কোনটি শরীরের ভারসাম্য রক্ষা করে?,ইনকাস,0,0
611,কোনটি মানুষের কানের ক্যুপুলার কাজ?,ভারসম্য নিয়ন্ত্রণ,1,1
612,কর্ণাস্থি স্টেপিস অন্তঃকর্ণ ও মধ্যকর্ণের মধ্যবর্তী প্রাচীরে যে পর্দার সঙ্গে যুক্ত থাকে সেটি হল-,অম্বো,0,0
613,কোন অঙ্গটির অবস্থান সম্পর্কবোধ সৃষ্টি করে?,ভেসিকল,0,0
614,কর্ণপটহের ভিতরে ও বাইরে বায়ুর চাপের সমতা রক্ষা করে-,মালপিজিয়ান নালি,0,0
615,অর্গান অব কর্টি কোথায় থাকে?,অন্তঃকর্ণে,1,1
616,শ্রবণ ছাড়াও কর্ণের অন্যতম কাজ-,দেহকে সতেজ রাখা,0,0
617,কোন অস্থিটি মধ্যকর্ণে নেই?,ম্যালিয়াস,0,0
618,নিম্নের কোনটি বহিঃকর্ণে থাকে?,ককলিয়া,0,0
619,পিটুইটারী গ্রন্থি সম্পর্কে কোন তথ্যটি সঠিক নয়?,এটি হাইপোথ্যালামাসের সঙ্গে যুক্ত,0,0
620,নিম্নের কোন হরমোন আয়নের সমতা রক্ষার কাজ করে?,প্রোজেস্টেরন,0,0
621,নিম্নের কোনটি হৃদপিন্ডের সংকোচনের শক্তিকে বাড়ায়?,ইনসুলিন,0,0
622,পোস্টেরিয়র পিটুইটারী থেকে নিম্নের কোন হরমোন নিঃসরণ হয়?,লিউটিনাইজিং হরমোন,0,0
623,নিম্নের কোন হরমোন থাইরয়েড গ্রন্থি থেকে নিঃসৃত হয় না?,থাইরক্সিন,0,0
624,নিম্নে উল্লেখিত কোনটি থেকে টেস্টোস্টেরণ হরমোন নিঃসৃত হয়?,শুক্রাণু মাতৃকোষ,0,0
625,ইনসুলিন নিঃসৃত হয় কোনটি থেকে?,থাইমাস গ্রন্থি,0,0
626,হরমোনের বৈশিষ্ট্য নয় কোনটি?,হরমোন অনালী গ্রন্থি থেকে নিঃসৃত হয়,0,0
627,যে গ্রন্থিটি ক্যালসিয়াম বিপাকে সাহায্য করে-,পিটুইটারি,0,0
628,পিটুইটারী গ্রন্থির পশ্চাৎবর্তী অংশ হতে কোন হরমোনটি নিঃসৃত হয়?,থাইরক্সিন,0,0
629,নালিবিহীন গ্রন্থি কোনটি?,প্যারোটিড,0,0
630,প্যারাথাইরয়েড গ্রন্থি থেকে নিঃসৃত হরমোন-,Parathyroid hormone,1,1
631,কোনটি অন্তঃক্ষরা গ্রন্থি নয়?,পিটুইটারি,0,0
632,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,বৃক্ক,0,0
633,নিম্নের কোনটি পুরুষ প্রজননতন্ত্রের অন্তর্ভূক্ত নয়?,সেমিনাল ভেসিকল,0,0
634,মানুষের শুক্রানু প্রতি সেকেন্ডে কত মিলিমিটার পথ অতিক্রম করতে পারে?,১-৮,0,0
635,নিম্নের কোন তথ্যটি সঠিক নয়?,এপিডিডাইমিস শুক্রাণুর চলন শক্তির বৃদ্ধি করে,0,0
636,স্ক্রোটামের অভ্যন্তরীণ তাপমাত্রা দেহ গহ্বর থেকে কত কম বা বেশী?,২ সেন্টিগ্রেড বেশী,0,0
637,কোনটি উওজেনেসিসে ঘটে না?,উওজেনেসিসে মাধ্যমে উৎপন্ন ডিম্বাণুর সংখ্যা অনেক কম,0,0
638,নিম্নের কোনটি সঠিক?,ডিম্বাশয় থেকে কোরিওনিক গোনাডোট্রপিন নিঃসৃত হয়,0,0
639,নিম্নের কোন তথ্যটি সঠিক নয়?,ইস্ট্রোজেন এবং প্রজেস্টেরণ গুরুত্বপূর্ণ নারী যৌন হরমোন,0,0
640,সাধারণত রজঃচক্র কতদিন স্থায়ী হয়?,৩-৪,0,0
641,যেটি গর্ভাবস্থায় অমরার কাজ নয়-,প্রোজেস্টেরন হরমোন নিঃসৃতকরণ,0,0
642,স্ত্রীলিঙ্গের কোন অংশে ভ্রূণ বর্ধিত হয়?,ডিম্বাণু,0,0
643,ডিম্বাণুতে কতটি ক্রোমোসোম থাকে?,এক জোড়া,0,0
644,মানুষের জরায়ু গর্ভাবস্থায় কত গুণ বৃদ্ধি পায়?,৩০,1,1
645,ফিলোপিয়ান টিউব কোথায় থাকে?,বৃহদন্ত্রে,0,0
646,জরায়ুর প্রাচীর কয়টি স্তরে বিভক্ত?,১টি,0,0
647,ডিম্বাশয় কোন পেরিটোনিয়াম পর্দা দ্বারা আবৃত?,মেসোরকিয়াম,0,0
648,নিচের কোনটি স্ত্রী প্রজননতন্ত্রের অংশ নয়?,ডিম্বাশয়,0,0
649,ফেলোপিয়ান নালির যে অংশ জরায়ু প্রাচীরের কাছে থাকে-,অ্যাম্পুলা,0,0
650,যোনি প্রাচীরের ভাঁজকে বলা হয়-,হাইমেন,0,0
651,নারীর বয়ঃপ্রাপ্তিতে কোন হরমোনের ভূমিকা নেই?,গ্রোথ হরমোন,0,0
652,নিম্নলিখিত কোনটি মেসোডার্ম থেকে গঠিত হয় না?,রক্তবহনতন্ত্র,0,0
653,নিম্নের কোনটি ভ্রূণের এক্টোডার্ম থেকে তৈরি?,শ্বসনতন্ত্র,0,0
654,কোনটি অ্যালানটয়েসের কাজ নয়?,অ্যালানটো-কোরিওন প্লাসেন্টা গঠনে সক্রিয় অংশগ্রহণ করে,0,0
655,উওজেনেসিসে মোট পোলারবডি তৈরী হয়-,১,0,0
656,নিচের কোনটি গ্যামিটোজেনেসিসের জন্য সঠিক নয়?,শুক্রাণু-নিউক্লিয়াসের সম্মুখ প্রান্তে গলগি বডি থেকে অ্যাক্রোসোম সৃষ্টি হয়,0,0
657,কোনটি উওজেনেসিসের জন্য প্রযোজ্য নয়?,নিউক্লিয়াস ও সাইটোপ্লাজম একই সাথে পূর্ণতাপ্রাপ্ত হয়,1,1
658,ট্রফোব্লাস্ট থেকে ভিলাই বেরোতে থাকে-,তৃতীয় সপ্তাহে,1,1
659,স্নায়ুতন্ত্র গঠিত হয়-,মেসোডার্ম থেকে,0,0
660,কোনটি উওজেনেসিসের ক্ষেত্রে প্রযোজ্য নয়?,পরিণত ডিম্বাণু সঙ্গে সঙ্গেই নিষিক্ত হওয়ায় ক্ষমতাপ্রাপ্ত হয়,1,1
661,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,মেসোডার্ম,0,0
662,কোনটি মেসোডার্ম থেকে তৈরি হয়?,শ্বসনতন্ত্র,0,0
663,ব্লাস্টোসিস্ট মানুষের জরায়ুর কোন স্তরে গ্রথিত হয়?,মায়োমেট্রিয়াম,0,0
664,মানুষের ডিম্বাণু কোন ধরনের?,মেসোলেসিথাল,0,0
665,আবরণী কলার কোষগুলো ভ্রূণের কোন স্তর হতে উৎপন্ন হয়?,এন্ডোডার্ম,0,0
666,ইন্টারফেরনের কাজ নয় কোনটি?,অনাক্রম্যতন্ত্রকে নিয়ন্ত্রণ করা,0,0
667,নিচের কোন গ্রন্থি মোমের মতো আঠালো পদার্থ তৈরি করে?,সিবেসিয়াস,0,0
668,নিচের কোনটি এককোষী গ্রন্থি?,অগ্ন্যাশয়,0,0
669,সিবাম নিচের কোন গ্রন্থি থেকে নিঃসৃত হয়?,মিবোমিয়ান,0,0
670,মৃত Salmonella typhi জীবাণু থেকে নিম্নের কোনটি তৈরি করা হয়?,জলবসন্ত,0,0
671,বংশগতি বিদ্যার জনক গ্রেগর জোহান মেন্ডেল কোন দেশে জন্ম গ্রহণ করেন?,ইতালী,0,0
672,প্রথম সংকর পুরুষের সাথে প্রচ্ছন্ন বা প্রকট বংশধরের ক্রস হলো-,টেস্ট ক্রস,1,1
673,যে জিন বৈশিষ্ট্য প্রকাশে বাধা পায় তাকে বলে-,Epistatic,1,1
674,বংশগতির ধারক নিম্নের কোনটি?,ক্রোমোমিয়ার,0,0
675,জীবের প্রকাশিত লক্ষণকে বলা হয়-,এক্সিবিশিনিজম,0,0
676,জিনতত্ত্বের জন্য কোনটি সঠিক নয়?,হেটারোজাইগাস জীবের দুটি অসম প্রকৃতির অ্যালিল থাকে।,0,0
677,যে জীনটি অপর জীনের বৈশিষ্ট্য প্রকাশে বাধা দান করে সে জীনকে বলে-,পরিপূরক জীন,0,0
678,লিথাল জিন-এর প্রভাব নেই কোন রোগে?,হিমোফিলিয়া,1,1
679,লিথাল জীন বর্ণনা করেন সর্বপ্রথম কোন বিজ্ঞানী?,চেরমার্ক,0,0
680,নিচের কোনটি দ্বৈত-প্রচ্ছন্ন এপিস্ট্যাসিস অনুপাত?,7:9,1,1
681,বংশগতির পরীক্ষার জন্য মেন্ডেল কোন গাছ নির্বাচন করেছিলেন?,সন্ধ্যামালতি,0,0
682,মেন্ডেলের সূত্রের প্রকৃত ব্যতিক্রম কোনটি?,এপিস্ট্যাসিস,1,1
683,মেন্ডেলের দ্বিতীয় সূত্রে জিনের স্বাধীন সঞ্চারণ না ঘটলে জিনোটাইপের অনুপাত হবে-,৩:১,1,1
684,প্রকট এপিস্ট্যাসিস এ ব্যতিক্রমধর্মী অনুপাত হল-,৩:১,0,0
685,নিচের কোনটি সেক্স-লিংকড অসুখ নয়?,বর্ণান্ধতা,0,0
686,"একজন বাদামি চোখবিশিষ্ট পুরুষ যার বাবার চোখ বাদামি কিন্তু মায়ের চোখ নীল বর্ণের, যদি নীল চোখবিশিষ্ট মহিলাকে বিয়ে করেন তবে তাঁদের সন্তানের চোখের বৈশিষ্ট্য কী হারে পাওয়া যাবে?",১০০% নীল,0,0
687,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,মেসোডার্ম,0,0
688,পুরুষের ক্ষেত্রে কোনটি সঠিক?,কোনো X ক্রোমোসোম নেই,0,0
689,মানব কোষে সেক্স ক্রোমোসোমের সংখ্যা কত?,৪টি,0,0
690,বর্ণান্ধ পুরুষ ও স্বাভাবিক মহিলার মধ্যে বিয়ে হলে তাদের সন্তান হতে পারে-,"পুত্র হউক বা কন্যা হউক, স্বাভাবিক দৃষ্টি সম্পন্ন",1,1
691,নিচের কোনটি সেক্স-লিংকড বৈশিষ্ট্যের উদাহরণ নয়?,রাতকানা,1,1
692,Rh negative রক্তের গ্রুপ নিচের কোন জনগোষ্ঠীর মধ্যে সবচেয়ে বেশি পাওয়া যায়?,চাইনিজ,0,0
693,নিম্নের কোনটি ব্লাড গ্রুপের নির্দিষ্ট এন্টিজেন না?,A,0,0
694,নিচে উল্লিখিত কোন বিজ্ঞানী মানুষের রক্তের শ্রেণিবিন্যাস করেন?,থিওডোর সোয়ান,0,0
695,উইসাং নালি কোথায় অবস্থিত?,লালা গ্রন্থি,1,1
696,নিম্নের কোনটি সঠিক নয়?,লালারসে টায়ালিন নামক উৎসেচক উপস্থিত থাকে,0,0
697,নিম্নের বামদিকের কোনটি ডানদিকের কোনটির সঙ্গে সামঞ্জস্যপূর্ণ?,গ্যাস্ট্রিন-আন্ত্রিক রস নিঃসরণ নিয়ন্ত্রণ করে,1,1
698,যকৃতের কাজ নয় কোনটি?,যকৃতে রক্ত তৈরি হয়,1,1
699,অগ্ন্যাশয় কেবল-,একটি বহিঃক্ষরা গ্রন্থি,0,0
700,কোন অংশটি বৃহদান্ত্রের?,ইলিয়াম,0,0
701,যকৃতনালি পিত্তনালির সাথে মিলিত হয়ে অভিন্ন পিত্তনালি তৈরি করে। এই অভিন্ন নালি ভ্যাটার এর অ্যাম্পুলা নামে নালির মাধ্যমে কোথায় উন্মুক্ত হয়?,অনুপ্রস্থ কোলনে,0,0
702,সিক্রেটিন ও প্যানক্রিওজাইমিন কোনটির নিঃসরণ ঘটায়?,গ্যাস্ট্রিক রস,0,0
703,গ্যাস্ট্রিক রস কিসের প্রভাবে নিঃসৃত হয়?,এনজাইম,0,0
704,কোন রসে উৎসেচক থাকে না?,পাকস্থলী রস,0,0
705,নিম্নের কোনটি অগ্ন্যাশয় থেকে নিঃসৃত হয় না?,ট্রিপসিন,0,0
706,কোনটি অগ্ন্যাশয় রসে থাকে না?,লাইপেজ,0,0
707,মানবদেহে পিত্ত উৎপন্ন হয়-,অগ্ন্যাশয়,0,0
708,নিম্নের কোনটি সঠিক নয়?,লালরসে টায়ালিন ও মলটেজ থাকে,1,1
709,অগ্ন্যাশয়ের আইলেটস অব ল্যাঙ্গারহ্যান্স নিম্নের কোন হরমোন নিঃসৃত করে?,প্রোজেস্টেরন,0,0
710,নিচের কোন বিক্রিয়াটি সঠিক?,ডেক্সট্রিন অ্যামাইলেজ গ্লুকোজ + গ্যালাক্টোজ,0,0
711,পাকস্থলীর পাচক রসে নিম্নের কোনটি অনুপস্থিত?,পেপসিন,0,0
712,মানবদেহের পরিপাকের জন্য কোনটি সঠিক এনজাইমের উদাহরণ নয়?,"প্রোটিন পরিপাকে সাহায্যকারী পাকস্থলীর রসের এনজাইম অ্যামাইনো পেপটাইডেজ, ট্রাইপেপটাইডেজ, প্রোলিডেজ প্রভৃতি",0,0
713,কোনটি পাকস্থলীর গ্রন্থি থেকে নিঃসৃত হয় না?,পেপসিন,0,0
714,আমিষ জাতীয় খাদ্য পরিপাকের উৎসেচক কোনটি?,অ্যামাইলেজ,0,0
715,প্রোটিন পরিপাক-,পাকস্থলীতে শুরু হয়ে ডিওডেনামে শেষ হয়,1,1
716,আমিষ জাতীয় খাদ্য পরিপাকে সাহায্য করে-,লালা,0,0
717,কোন উৎসেচকটি দুগ্ধ প্রোটিন পরিপাকে সাহায্য করে?,অ্যামাইলেজ,0,0
718,পাকস্থলীতে HCI তৈরি করে কোন কোষ?,গবলেট কোষ,0,0
719,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,বৃক্ক,0,0
720,কোনটি ক্ষুদ্রান্ত্রের অংশ নয়?,ডিওডেনাম,0,0
721,নিচের কোন BMI (Body Mass Index) অতিরিক্ত ওজন নির্দেশ করে?,18.5 – 24.9 Kg/m²,0,0
722,নিউক্লিয়াসবিহীন কোষ হলো-,শ্বেত রক্তকণিকা,0,0
723,মানুষের স্বাভাবিক রক্ত ক্ষরণকাল-,৫-৭ মিনিট,0,0
724,একই সাথে শরীরে রক্তে অক্সিজেনের ঘনত্ব ও হৃৎস্পন্দনের পরিমাপক যন্ত্রের নাম কি?,থার্মোমিটার,0,0
725,হৃদযন্ত্রের রোগ নির্ণয়ে প্রাথমিক পরীক্ষা কোনটি?,এনজিওগ্রাম,0,0
726,কৃত্রিম পেসমেকার যন্ত্রে কোন ব্যাটারি ব্যবহার করা হয়?,Ni-Cd ব্যাটারি,0,0
727,শ্বসন কেন্দ্র অবস্থিত কোথায়?,মধ্যমস্তিষ্ক,0,0
