serial_no,question,answer,model_raw_response,isCorrect
506,নিম্নের কোন শ্বেতকণিকার নিউক্লিয়াসটি দুই লোব বিশিষ্ট?,লিম্ফোসাইট,0,0
507,নিলয়ের ডায়াস্টলের সময় নিম্নের কত সেকেন্ড?,0.7,0,0
508,নিম্নের কোনটি সঠিক নয়?,শিরায় রক্তচাপ কম থাকে,1,1
509,নিম্নের কোন তথ্যটি সঠিক নয়?,মানুষের রক্তসংবহতন্ত্রে দ্বিচক্রীয় সংবহন দেখা যায়,0,0
510,সিস্টোলিক এবং ডায়াস্টলিক প্রেসারের পার্থক্যকে বলা হয়-,পরিস্রাবণ প্রেসার,0,0
511,নিম্নের কোনটি হৃৎপিন্ডের সংবহন তন্ত্রের অংশ নহে?,পারকিনজি তন্তু,0,0
512,নিম্ন প্রদত্ত কোন ধমনিটির উৎপত্তি এ্যাওর্টার বাঁক থেকে হয় না?,বামস বিক্রেভিয়ান,0,0
513,নিম্নের কোনটি হৃদপিণ্ডকে বিভিন্ন প্রকোষ্ঠে বিভক্ত করে?,মায়োকার্ডিয়াম,0,0
514,সিলিয়াক ধমনী নিম্নের কোন অঙ্গে রক্ত সরবরাহ করে না?,যকৃত,0,0
515,শিরার জন্য কোন তথ্যটি সঠিক নয়?,শিরাপ্রাচীর তিন স্তরে গঠিত,0,0
516,মানব শিরাতন্ত্রে নিম্নের কোনটি অনুপস্থিত?,সিস্টেমিক,0,0
517,ধমনীর ক্ষেত্রে নীচের কোনটির প্রযোজ্য?,কপাটিকা আছে,0,0
518,নিম্নের কোন তথ্যটি লসিকাতন্ত্র সম্পর্কে সত্য নয়?,লসিকাগ্রন্থি অ্যান্টিবডি তৈরি করে,1,1
519,লসিকা সম্বন্ধে কোনটি সঠিক নয়?,লসিকা স্বচ্ছ,0,0
520,লসিকার আপেক্ষিক গুরুত্ব কত?,১.০১৩,1,1
521,শ্বসনতন্ত্র সম্পর্কে নিচের কোন তথ্যটি সঠিক নয়?,প্রশ্বাসের সময় ফুসফুস প্রসারিত হয়।,0,0
522,স্বরতন্ত্রীর অবস্থান হচ্ছে-,নাসাগহ্বর,0,0
523,ব্রঙ্কিয়াল নালীগুলোর কোনটি সঠিক পর্যায়ক্রম?,মুখ্য বঙ্কাই- গৌণ ব্রঙ্কাই- ব্রঙ্কিওল- প্রান্তীয় ব্রঙ্কিওল- শ্বসন ব্রঙ্কিওল- অ্যালভিওলার নালী- অ্যালভিওলার থলি- অ্যালভিওলি,1,1
524,নিচের কোন উক্তিটি সত্য নয়?,হাইড্রার সিলোম সিলোমিক পাউচ থেকে উৎপত্তি লাভ করে,1,1
525,ফুসফুসের ক্ষেত্রে নিম্নের কোনটি সঠিক?,কোনটিই ঠিক নয়।,0,0
526,সিলিয়াযুক্ত এপিথেলিয়াম কোথায় পাওয়া যায়?,ক্ষুদ্রান্তে,0,0
527,নিম্নের কোন তথ্যটি সঠিক নয়?,ব্যাপন প্রক্রিয়ায় অক্সিজেন বায়ুথলি থেকে কৈশিকনালীর রক্তে প্রবেশ করে,0,0
528,ব্রঙ্কিওল শেষ হয়-,ইউস্টেশিয়ন নালী,0,0
529,কোনটি মানব দেহের শ্বসনের জন্য সঠিক নয়?,বহিঃশ্বসন প্রক্রিয়ায় শক্তি উৎপন্ন হয় না,1,1
530,পূর্ণ বয়স্ক সুস্থ মানুষের বিশ্রামকালে প্রতিমিনিটে শ্বসনের হার?,১৪-১৮ বার,1,1
531,আজকাল অধিক হারে শ্বাস-কষ্ট রোগের জন্য কোনটি দায়ী?,CaSO₃,0,0
532,ফুসফুসের ক্যান্সারের জন্য দায়ী-,H₂S,0,0
533,নিম্নের কোনটি বৃক্কের কাজ নয়?,দেহে পানির সমতা রক্ষা করা,0,0
534,মানুষের রেচনতন্ত্রের সাহায্যে দেহের প্রায় কত শতাংশ রেচিত হয়?,১০০,0,0
535,কোনটি মানবদেহের রেচন/রেচনতন্ত্র এর জন্য সঠিক নয়?,মানুষের প্রত্যেক বৃক্কে ১০লক্ষ থেকে ১২লক্ষ নেফ্রন রয়েছে,1,1
536,বৃক্কের কাজ নয় কোনটি?,ভিটামিন ডি ও লোহিত কণিকা তৈরীতে অংশ নেয়া,1,1
537,নিম্নের কোনটি বৃক্ক সম্পর্কে সঠিক নয়?,সক্রিয় পরিবহণ পদ্ধতিতে গ্লুকোজ শোষিত হয়,0,0
538,রেচনতন্ত্রের নিচের কোনটি ইউরেটার নামক নালি গঠন করে?,হেনলির লুপ,0,0
539,লুপ অফ হেন্সি শরীরের নিম্নলিখিত কোন অঙ্গের অংশ?,হৃৎপিন্ড,0,0
540,নিম্নের কোন তথ্যটি নেফ্রনের জন্য প্রযোজ্য হবে?,ভ্রুনীয় এক্টোডার্ম থেকে সৃষ্ট,0,0
541,প্রতিটি বৃক্কে নেফ্রন থাকে-,প্রায় ১৩ থেকে ১৫ লক্ষ,1,1
542,কোন অংশটি রেনাল টিউব্যুল এর অংশ নয়?,হেনলি-র লুপ,0,0
543,নেফ্রন কোনটির একক-,অগ্নাশয়,0,0
544,গ্লোমেরুলাসের কাজ হল-,নিয়ন্ত্রণ,0,0
545,বৃক্কে বিদ্যমান-,ল্যাঙ্গারহ্যান্স এর দ্বীপপুঞ্জ,0,0
546,প্রক্সিমাল প্যাঁচানো নালিকায় নিম্নের কোনটির সক্রিয় ক্ষরণ হয়?,ক্লোরাইড আয়ন,0,0
547,মূত্রের উপাদান নয় কোনটি?,ইউরোক্রোম,0,0
548,মানুষের গ্লোমেরুলাসে পরিদ্রুত মূত্র ADH এর প্রভাব ছাড়া নিম্নের (%) কতভাগ পুনঃশোষণ প্রক্রিয়ায় নেফ্রনের প্রক্সিমাল প্যাঁচানো নালিকায় শোষিত হয়?,80,0,0
549,কোন ধাপটি মূত্র সৃষ্টির জন্য প্রয়োজন নয়?,অতিপরিস্রবণ,0,0
550,কোন রঞ্জক পদার্থের জন্য মূত্র তার স্বাভাবিক খড় রং প্রাপ্ত হয়?,বিলিরুবিন,0,0
551,মূত্র তৈরি হয় কোথায়?,মূত্রথলি,0,0
552,স্ফেনয়েড অস্থি কঙ্কালের কোন অংশে থাকে?,মেরদন্ড,0,0
553,কোনটি মানবদেহের টার্সাল অস্থির অন্তর্ভূক্ত নয়?,কিউবয়েড,0,0
554,নিম্নলিখিত কয়টি অস্থি নিয়ে মানব করোটি গঠিত?,27,0,0
555,মানুষের গ্রীবাদেশীয় কশেরুকার নিম্নের কোনটির নাম অ্যাক্সিস?,সপ্তম,0,0
556,নিম্নের কোনটি মানুষের মুখমন্ডলীর অস্থি?,এথময়েড,0,0
557,করোটিকার অস্থি নয় কোনটি?,এথময়েড অস্থি,0,0
558,গ্লেনয়েড গহ্বর কোথায় থাকে?,আদর্শ কশেরুকায়,0,0
559,হিউমেরাস কোন অস্থিটিকে বলা হয়?,পায়ের অস্থি,0,0
560,ফিমার কোন অস্থিটিকে বলা হয়?,পায়ের অস্থি,1,1
561,উপরের চোয়াল যে ধরনের অস্থি?,চাপা অস্থি,1,1
562,কোনটি মানবদেহের করোটির অস্থি?,ইশ্চিয়াম,0,0
563,মুখমণ্ডলীয় অস্থির সংখ্যা নিচের কোনটি?,16,0,0
564,নিম্নের কোনটিতে তরুণাস্থি নাই?,স্বরথলি,0,0
565,গোড়ালার পেশা নিম্নের কোনটি?,কোয়াড্রিসেপস্,0,0
566,নিম্নের কোন তথ্যটি সঠিক?,মানুষের ক্ষেত্রে মেলাটোনিন সক্রিয় থাকে,1,1
567,নিম্নে উল্লেখিত কোন অঙ্গে স্থিতিস্থাপক তরুণাস্থি থাকে?,স্বরযন্ত্র,1,1
568,সিমফাইসিস নিম্নের কোন অস্থি সন্ধি?,সাইনোভিয়াল,0,0
569,ম্যাট্রিক্সের গঠনের উপর ভিত্তি করে যেটি তরুণাস্থির প্রকারভেদে পড়বে না-,স্থিতিস্থাপক,0,0
570,মানবদেহের সাইনোভিয়াল অস্থিসন্ধি নয় কোনটি?,হিঞ্জ,0,0
571,চলনের সময় পায়ের কোন পেশি সংকোচন এর ফলে গোড়ালির অস্থিটিতে চাপ পড়ে ফলে গোড়ালি মাটি থেকে উত্থিত হয়?,গ্লুটিয়াস,0,0
572,নিম্নের কোন অস্থিতে মজ্জা গহ্বর নাই?,কারপাল,1,1
573,দাঁত ও চোয়াল কোটরের মধ্যস্থিত সন্ধি নিম্নের কোনটি?,উপবৃত্তাকার,0,0
574,ঐচ্ছিক পেশী পাওয়া যায়-,পৌষ্টিক নালীর,0,0
575,নিম্নের কোনটিতে ঐচ্ছিক পেশী থাকে না?,হাত,0,0
576,নিম্নের কোন তথ্যটি সঠিক নয়?,ফাইব্রোব্লাস্ট শ্বেততন্ত্র উৎপাদনে সহায়তা করে,1,1
577,নিম্নের কোনটি হৃদপেশীর বৈশিষ্ট্য নয়?,প্রকৃতি অনৈচ্ছিক,0,0
578,নিম্নের কোন তথ্যটি সঠিক?,মায়োলিনযুক্ত নিউরনের এক্সনে র ্যানভিয়ার পর্ব থাকে না,0,0
579,হিউমেরাসের বাইসিপেটাল গ্রুভে যে পেশিটির প্রান্তীয় অবস্থান রয়েছে-,পেকটোরালিস মেজর,1,1
580,যেটি স্নায়ুতন্ত্রের সঙ্গে সম্পর্কিত নয়-,গ্লাইসিন,0,0
581,কোন এনজাইম স্নায়ু উদ্দীপনা পরিবহনে গুরুত্বপূর্ণ ভূমিকা পালন করে?,লাইসোজাইম,0,0
582,নিম্নের কোনটি দেহের ভারসাম্য রক্ষায় ভূমিকা রাখে না?,ভেস্টিবুলার স্নায়ু,0,0
583,নিম্নের কোন করোটিক স্নায়ু চোয়ালের সঞ্চালনে সাহায্য করে?,গ্লাসোফ্যারিঞ্জিয়াল,0,0
584,নিম্নের কোন স্নায়ু ঘ্রাণের সঙ্গে জড়িত?,অডিটরি,0,0
585,নিম্নের কোনটি সঠিক নয়?,রেডিয়াস এবং আলনার সন্ধি একটি সাইনোভিয়াল সন্ধি,0,0
586,নিম্নের কোনটি সঠিক নয়?,করোটিক স্নায়ু ১২ জোড়া,0,0
587,কোন তথ্যটি ফেসিয়াল স্নায়ুর জন্য সঠিক নয়?,প্রকৃতি: চেষ্টীয়,0,0
588,ফেসিয়াল স্নায়ুর কাজ কোনটি?,গ্রীবাপেশি সঞ্চালন,0,0
589,নিম্নের কোন তথ্যটি হাইপোগ্লোসাল স্নায়ুর জন্য সঠিক নয়?,কাজ: জিহ্বার সঞ্চালন,0,0
590,নিম্নের কোনটি দশম করোটিক স্নায়ু?,ট্রাইজেমিনাল,0,0
591,মল-মূত্র ত্যাগ নিয়ন্ত্রণ করে মস্তিষ্কের নিম্নের কোন অংশ?,হাইপোথ্যালামাস,0,0
592,মস্তিষ্ক সম্পর্কে নিম্নের কোন তথ্যটি সঠিক?,চলনে সমন্বয় সাধন করে থ্যালামাস,0,0
593,নিম্নের কোনটি সেরেব্রোস্পাইনাল ফ্লুইডের কাজ নয়?,সংক্রমণ থেকে রক্ষা করা,0,0
594,নিম্নের কোনটি অগ্রমস্তিস্কের অংশ নয়?,হাইপোথ্যালামাস,0,0
595,"আবেগ, উদ্বেগ প্রভৃতির প্রধান কেন্দ্র হিসেবে কাজ করে-",সেরেব্রাম,0,0
596,হাইপোথ্যালামাসের কাজ কোনটি?,চলাফেরার দিক নির্ধারণ করে,0,0
597,নিম্নের কোনটি সেরেবেলামের কাজ নয়?,চলাফেরার দিক নির্ধারণ করে,0,0
598,নিম্নের কোনটি চোখের কোরয়েড-এর অংশ নয়?,সিলিয়ারী বডি,1,1
599,নিম্নে উল্লেখিত চোখের কোন অংশে বস্তুর প্রতিবিম্ব সৃষ্ট হয়?,পিউপিল,0,0
600,কোন উক্তিটি সত্য নয়?,অলিন্দের ডায়াসেটাল এবং নিলয়ের সিস্টোল এর সময় ট্রাইকাসপিড ও বাইকাসপিড কপাটিকা বন্ধ থাকে,1,1
601,কোনটি অক্ষিপেশী নয়?,সুপিরিয়ার অবলিক,0,0
602,নিম্নের কোনটি দৃষ্টির ত্রুটি নয়?,ক্ষীণদৃষ্টি,0,0
603,হার্ডেরিয়ান গ্রন্থির অবস্থান যেখানে-,অগ্ন্যাশয়,0,0
604,যেটি সত্য নয়-,ম্যাকুলা লুটিয়ার মধ্যস্থলে সবচেয়ে স্পষ্ট প্রতিবিম্ব গঠিত হয় এবং এই বিন্দুকে পীত বিন্দু বলে,1,1
605,মানুষের চোখের ভিতরে আলোর পরিমাণ নিয়ন্ত্রণ করে-,চক্ষুস্নায়ু,0,0
606,কোনটি সত্য?,আইরিস আলোক নিয়ন্ত্রণে কোনো কাজ করে না,0,0
607,রডোপসিন চোখের কোন অংশে পাওয়া যায়?,কোনোটিই নয়,0,0
608,চোখের কনজাংক্টিভা সিক্ত রাখে-,মিউকাস গ্রন্থি,1,1
609,নিম্নের কোনটি চোখের কোরয়েডের অংশ?,সিলিয়ারি বডি,0,0
610,নিম্নের কোনটি শরীরের ভারসাম্য রক্ষা করে?,ককলিয়া,0,0
611,কোনটি মানুষের কানের ক্যুপুলার কাজ?,বায়ুচাপের সমতা রক্ষা করা,0,0
612,কর্ণাস্থি স্টেপিস অন্তঃকর্ণ ও মধ্যকর্ণের মধ্যবর্তী প্রাচীরে যে পর্দার সঙ্গে যুক্ত থাকে সেটি হল-,ফেনেস্ট্রা রোটান্ডা,0,0
613,কোন অঙ্গটির অবস্থান সম্পর্কবোধ সৃষ্টি করে?,ওভাল জানালা,0,0
614,কর্ণপটহের ভিতরে ও বাইরে বায়ুর চাপের সমতা রক্ষা করে-,কোনোটিই নয়,0,0
615,অর্গান অব কর্টি কোথায় থাকে?,কোনোটিই নয়,0,0
616,শ্রবণ ছাড়াও কর্ণের অন্যতম কাজ-,কোনোটিই নয়,0,0
617,কোন অস্থিটি মধ্যকর্ণে নেই?,স্টেপিস,0,0
618,নিম্নের কোনটি বহিঃকর্ণে থাকে?,ইনকাস,0,0
619,পিটুইটারী গ্রন্থি সম্পর্কে কোন তথ্যটি সঠিক নয়?,এটি মূলতঃ ২ ভাগে বিভক্ত,1,1
620,নিম্নের কোন হরমোন আয়নের সমতা রক্ষার কাজ করে?,থাইরক্সিন,0,0
621,নিম্নের কোনটি হৃদপিন্ডের সংকোচনের শক্তিকে বাড়ায়?,প্যারাথরমোন,0,0
622,পোস্টেরিয়র পিটুইটারী থেকে নিম্নের কোন হরমোন নিঃসরণ হয়?,ক্যালসিটোনিন,0,0
623,নিম্নের কোন হরমোন থাইরয়েড গ্রন্থি থেকে নিঃসৃত হয় না?,ট্রাই-আয়োডা-থাইরোনিন,0,0
624,নিম্নে উল্লেখিত কোনটি থেকে টেস্টোস্টেরণ হরমোন নিঃসৃত হয়?,প্রোস্টেট গ্রন্থি,0,0
625,ইনসুলিন নিঃসৃত হয় কোনটি থেকে?,অ্যাড্রোনাল/সুপ্রারেনাল গ্রন্থি,0,0
626,হরমোনের বৈশিষ্ট্য নয় কোনটি?,হরমোন কার্যের পর এক প্রকার নষ্ট হয়ে যায়,1,1
627,যে গ্রন্থিটি ক্যালসিয়াম বিপাকে সাহায্য করে-,অ্যাড্রেনাল,0,0
628,পিটুইটারী গ্রন্থির পশ্চাৎবর্তী অংশ হতে কোন হরমোনটি নিঃসৃত হয়?,সিক্রেটিন,0,0
629,নালিবিহীন গ্রন্থি কোনটি?,টনসিল,0,0
630,প্যারাথাইরয়েড গ্রন্থি থেকে নিঃসৃত হরমোন-,Parathyrin,1,1
631,কোনটি অন্তঃক্ষরা গ্রন্থি নয়?,থাইরয়েড,0,0
632,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,পাকস্থলী,0,0
633,নিম্নের কোনটি পুরুষ প্রজননতন্ত্রের অন্তর্ভূক্ত নয়?,কাওপার এর গ্রন্থি,0,0
634,মানুষের শুক্রানু প্রতি সেকেন্ডে কত মিলিমিটার পথ অতিক্রম করতে পারে?,৮-১২,0,0
635,নিম্নের কোন তথ্যটি সঠিক নয়?,সেমিনাল রস প্রধানত শুক্রাণুর পুষ্টি জোগায়,1,1
636,স্ক্রোটামের অভ্যন্তরীণ তাপমাত্রা দেহ গহ্বর থেকে কত কম বা বেশী?,৩ সেন্টিগ্রেড বেশী,0,0
637,কোনটি উওজেনেসিসে ঘটে না?,একটি জনন মাতৃকোষ থেকে একটি সক্রিয় ডিম্বাণু ও তিনটি নিষেকে ভূমিকাহীন পোলার বডি সৃষ্টি হয়,1,1
638,নিম্নের কোনটি সঠিক?,চোখের অগ্র প্রকোষ্ঠ অ্যাকুয়াস হিউমার দিয়ে পূর্ণ থাকে,1,1
639,নিম্নের কোন তথ্যটি সঠিক নয়?,ডিম্বাশয়ের সবচেয়ে পরিপক্ক ফলিকলটিকে গ্রাফিয়ান ফলিকল বলে,0,0
640,সাধারণত রজঃচক্র কতদিন স্থায়ী হয়?,২-৩,0,0
641,যেটি গর্ভাবস্থায় অমরার কাজ নয়-,মাতা ও ভ্রুণের মধ্যে পদার্থের আদান-প্রদান,0,0
642,স্ত্রীলিঙ্গের কোন অংশে ভ্রূণ বর্ধিত হয়?,ডিম্বাশয়,0,0
643,ডিম্বাণুতে কতটি ক্রোমোসোম থাকে?,তেইশ জোড়া,0,0
644,মানুষের জরায়ু গর্ভাবস্থায় কত গুণ বৃদ্ধি পায়?,১০,0,0
645,ফিলোপিয়ান টিউব কোথায় থাকে?,পায়ে,0,0
646,জরায়ুর প্রাচীর কয়টি স্তরে বিভক্ত?,৪টি,0,0
647,ডিম্বাশয় কোন পেরিটোনিয়াম পর্দা দ্বারা আবৃত?,সার্ভিক্স,0,0
648,নিচের কোনটি স্ত্রী প্রজননতন্ত্রের অংশ নয়?,ক্লাইটোরিস,0,0
649,ফেলোপিয়ান নালির যে অংশ জরায়ু প্রাচীরের কাছে থাকে-,কোনোটিই নয়,0,0
650,যোনি প্রাচীরের ভাঁজকে বলা হয়-,সারভিক্স,0,0
651,নারীর বয়ঃপ্রাপ্তিতে কোন হরমোনের ভূমিকা নেই?,এস্ট্রোজেন,0,0
652,নিম্নলিখিত কোনটি মেসোডার্ম থেকে গঠিত হয় না?,প্রজননতন্ত্র,0,0
653,নিম্নের কোনটি ভ্রূণের এক্টোডার্ম থেকে তৈরি?,রক্ত সংবহন তন্ত্র,0,0
654,কোনটি অ্যালানটয়েসের কাজ নয়?,ভ্রূণের রেচনে সাহায্য করে,0,0
655,উওজেনেসিসে মোট পোলারবডি তৈরী হয়-,৮,0,0
656,নিচের কোনটি গ্যামিটোজেনেসিসের জন্য সঠিক নয়?,প্রত্যেকটি উওগোনিয়াম ডিপ্লয়েড (2n) সংখ্যক ক্রোমোসোম বহন করে,0,0
657,কোনটি উওজেনেসিসের জন্য প্রযোজ্য নয়?,অ্যানিমেল ও ভেজিটাল মেরুর সৃষ্টি হয়,1,1
658,ট্রফোব্লাস্ট থেকে ভিলাই বেরোতে থাকে-,দ্বিতীয় সপ্তাহের প্রথম দিকে,1,1
659,স্নায়ুতন্ত্র গঠিত হয়-,এক্টোডার্ম ও মেসোডার্ম থেকে,0,0
660,কোনটি উওজেনেসিসের ক্ষেত্রে প্রযোজ্য নয়?,পরিণত ডিম্বাণুর চারদিকে কয়েকটি আবরণ দেখা যায়,0,0
661,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এপিডার্ম,0,0
662,কোনটি মেসোডার্ম থেকে তৈরি হয়?,ত্বকীয় গ্রন্থি,0,0
663,ব্লাস্টোসিস্ট মানুষের জরায়ুর কোন স্তরে গ্রথিত হয়?,পেরিমেট্রিয়াম,0,0
664,মানুষের ডিম্বাণু কোন ধরনের?,টেলোলেসিথাল,0,0
665,আবরণী কলার কোষগুলো ভ্রূণের কোন স্তর হতে উৎপন্ন হয়?,মেসোডার্ম,0,0
666,ইন্টারফেরনের কাজ নয় কোনটি?,NK কোষের ক্ষমতা ও বংশবৃদ্ধি করা,0,0
667,নিচের কোন গ্রন্থি মোমের মতো আঠালো পদার্থ তৈরি করে?,মিবোমিয়ান,0,0
668,নিচের কোনটি এককোষী গ্রন্থি?,যকৃত,0,0
669,সিবাম নিচের কোন গ্রন্থি থেকে নিঃসৃত হয়?,সাবলিঙ্গুয়াল,0,0
670,মৃত Salmonella typhi জীবাণু থেকে নিম্নের কোনটি তৈরি করা হয়?,র ্যাবিস ভ্যাকসিন,0,0
671,বংশগতি বিদ্যার জনক গ্রেগর জোহান মেন্ডেল কোন দেশে জন্ম গ্রহণ করেন?,সুইডেন,0,0
672,প্রথম সংকর পুরুষের সাথে প্রচ্ছন্ন বা প্রকট বংশধরের ক্রস হলো-,ডাইহাইব্রিড ক্রস,0,0
673,যে জিন বৈশিষ্ট্য প্রকাশে বাধা পায় তাকে বলে-,Complementary,0,0
674,বংশগতির ধারক নিম্নের কোনটি?,টেলোমিয়ার,0,0
675,জীবের প্রকাশিত লক্ষণকে বলা হয়-,জিনোটাইপ,0,0
676,জিনতত্ত্বের জন্য কোনটি সঠিক নয়?,জীবের বাহ্যিক লক্ষণকে ফিনোটাইপ বলা হয়।,0,0
677,যে জীনটি অপর জীনের বৈশিষ্ট্য প্রকাশে বাধা দান করে সে জীনকে বলে-,হাইপোষ্টাটিক জীন,0,0
678,লিথাল জিন-এর প্রভাব নেই কোন রোগে?,থ্যালাসেমিয়া,0,0
679,লিথাল জীন বর্ণনা করেন সর্বপ্রথম কোন বিজ্ঞানী?,দ্য ভিস,1,1
680,নিচের কোনটি দ্বৈত-প্রচ্ছন্ন এপিস্ট্যাসিস অনুপাত?,13:7,0,0
681,বংশগতির পরীক্ষার জন্য মেন্ডেল কোন গাছ নির্বাচন করেছিলেন?,স্ন্যাপড্রাগন,0,0
682,মেন্ডেলের সূত্রের প্রকৃত ব্যতিক্রম কোনটি?,ঘাতক জিন,1,1
683,মেন্ডেলের দ্বিতীয় সূত্রে জিনের স্বাধীন সঞ্চারণ না ঘটলে জিনোটাইপের অনুপাত হবে-,৯:৩:৩:১,0,0
684,প্রকট এপিস্ট্যাসিস এ ব্যতিক্রমধর্মী অনুপাত হল-,৯:৭,1,1
685,নিচের কোনটি সেক্স-লিংকড অসুখ নয়?,হিমোফিলিয়া,0,0
686,"একজন বাদামি চোখবিশিষ্ট পুরুষ যার বাবার চোখ বাদামি কিন্তু মায়ের চোখ নীল বর্ণের, যদি নীল চোখবিশিষ্ট মহিলাকে বিয়ে করেন তবে তাঁদের সন্তানের চোখের বৈশিষ্ট্য কী হারে পাওয়া যাবে?",কোনোটিই নয়,0,0
687,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এপিডার্ম,0,0
688,পুরুষের ক্ষেত্রে কোনটি সঠিক?,দুটি X ক্রোমোসোম আছে,0,0
689,মানব কোষে সেক্স ক্রোমোসোমের সংখ্যা কত?,১টি,0,0
690,বর্ণান্ধ পুরুষ ও স্বাভাবিক মহিলার মধ্যে বিয়ে হলে তাদের সন্তান হতে পারে-,পুত্র ৫০% বর্ণান্ধ,0,0
691,নিচের কোনটি সেক্স-লিংকড বৈশিষ্ট্যের উদাহরণ নয়?,হিমোফিলিয়া,0,0
692,Rh negative রক্তের গ্রুপ নিচের কোন জনগোষ্ঠীর মধ্যে সবচেয়ে বেশি পাওয়া যায়?,ফিলিপিনো,0,0
693,নিম্নের কোনটি ব্লাড গ্রুপের নির্দিষ্ট এন্টিজেন না?,AB,1,1
694,নিচে উল্লিখিত কোন বিজ্ঞানী মানুষের রক্তের শ্রেণিবিন্যাস করেন?,ক্যারোলাস লিনিয়াস,0,0
695,উইসাং নালি কোথায় অবস্থিত?,যকৃত,0,0
696,নিম্নের কোনটি সঠিক নয়?,মিউসিন HCl-এর ক্ষতিকর ভূমিকা থেকে পাকস্থলি প্রাচীরকে রক্ষা করে,0,0
697,নিম্নের বামদিকের কোনটি ডানদিকের কোনটির সঙ্গে সামঞ্জস্যপূর্ণ?,প্যানক্রিওজাইমিন-পাচক রস নিঃসরণ নিয়ন্ত্রণ করে,1,1
698,যকৃতের কাজ নয় কোনটি?,রক্ত থেকে মৃতপ্রায় লোহিত কণিকাসমূহ অপসারণ করা,0,0
699,অগ্ন্যাশয় কেবল-,একটি পরিপাক গ্রন্থি,0,0
700,কোন অংশটি বৃহদান্ত্রের?,জেজুনাম,0,0
701,যকৃতনালি পিত্তনালির সাথে মিলিত হয়ে অভিন্ন পিত্তনালি তৈরি করে। এই অভিন্ন নালি ভ্যাটার এর অ্যাম্পুলা নামে নালির মাধ্যমে কোথায় উন্মুক্ত হয়?,জেজুনামে,0,0
702,সিক্রেটিন ও প্যানক্রিওজাইমিন কোনটির নিঃসরণ ঘটায়?,আন্ত্রিক রস,0,0
703,গ্যাস্ট্রিক রস কিসের প্রভাবে নিঃসৃত হয়?,কাইম,0,0
704,কোন রসে উৎসেচক থাকে না?,অগ্ন্যাশয় রস,0,0
705,নিম্নের কোনটি অগ্ন্যাশয় থেকে নিঃসৃত হয় না?,গ্লুকাগন,0,0
706,কোনটি অগ্ন্যাশয় রসে থাকে না?,অ্যামাইলেজ,0,0
707,মানবদেহে পিত্ত উৎপন্ন হয়-,পিত্তথলিতে,0,0
708,নিম্নের কোনটি সঠিক নয়?,ডিওডেনাম ২৫-৩০ সেন্টিমিটার লম্বা,1,1
709,অগ্ন্যাশয়ের আইলেটস অব ল্যাঙ্গারহ্যান্স নিম্নের কোন হরমোন নিঃসৃত করে?,এন্টেরোগ্যাসটোন,0,0
710,নিচের কোন বিক্রিয়াটি সঠিক?,সেলুলোজ সেলুলেজ গ্লুকোজ + গ্লুকোজ,1,1
711,পাকস্থলীর পাচক রসে নিম্নের কোনটি অনুপস্থিত?,হাইড্রোক্লোরিক এসিড,0,0
712,মানবদেহের পরিপাকের জন্য কোনটি সঠিক এনজাইমের উদাহরণ নয়?,"প্রোটিন পরিপাকে সাহায্যকারী অগ্ন্যাশয় রসের এনজাইম: নিষ্ক্রিয় ট্রিপসিনোজেন, কার্বক্সিপেপটাইডেজ এ এবং বি, ইলাস্টেজ, কোলাজিনেজ প্রভৃতি",0,0
713,কোনটি পাকস্থলীর গ্রন্থি থেকে নিঃসৃত হয় না?,মিউসিন,0,0
714,আমিষ জাতীয় খাদ্য পরিপাকের উৎসেচক কোনটি?,মল্টেজ,0,0
715,প্রোটিন পরিপাক-,পাকস্থলীতে শুরু হয়ে বৃহদন্ত্রে শেষ হয়,0,0
716,আমিষ জাতীয় খাদ্য পরিপাকে সাহায্য করে-,অ্যামাইলেজ,0,0
717,কোন উৎসেচকটি দুগ্ধ প্রোটিন পরিপাকে সাহায্য করে?,ট্রিপসিন,0,0
718,পাকস্থলীতে HCI তৈরি করে কোন কোষ?,কোনোটিই নয়,0,0
719,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,পাকস্থলী,0,0
720,কোনটি ক্ষুদ্রান্ত্রের অংশ নয়?,জেজুনাম,0,0
721,নিচের কোন BMI (Body Mass Index) অতিরিক্ত ওজন নির্দেশ করে?,35.0 - 39.9 Kg/m²,0,0
722,নিউক্লিয়াসবিহীন কোষ হলো-,হৃদকোষ,0,0
723,মানুষের স্বাভাবিক রক্ত ক্ষরণকাল-,৪০-৫৫ মিনিট,0,0
724,একই সাথে শরীরে রক্তে অক্সিজেনের ঘনত্ব ও হৃৎস্পন্দনের পরিমাপক যন্ত্রের নাম কি?,ব্যারোমিটার,0,0
725,হৃদযন্ত্রের রোগ নির্ণয়ে প্রাথমিক পরীক্ষা কোনটি?,ইটিটি,0,0
726,কৃত্রিম পেসমেকার যন্ত্রে কোন ব্যাটারি ব্যবহার করা হয়?,Li আয়ন ব্যাটারি,0,0
727,শ্বসন কেন্দ্র অবস্থিত কোথায়?,স্নায়ুরজ্জু,0,0
