serial_no,question,answer,model_raw_response,isCorrect
505,মাইট্রাল কপাটিকা নিম্নে উল্লেখিত কোথায় অবস্থিত?,ডান অলিন্দ-নিলয় ছিদ্রমুখে,0,0
506,নিম্নের কোন শ্বেতকণিকার নিউক্লিয়াসটি দুই লোব বিশিষ্ট?,মনোসাইট,0,0
507,নিলয়ের ডায়াস্টলের সময় নিম্নের কত সেকেন্ড?,0.3,0,0
508,নিম্নের কোনটি সঠিক নয়?,কৈশিকজালক থেকে শিরার উৎপত্তি,0,0
509,নিম্নের কোন তথ্যটি সঠিক নয়?,পালমোনারী শিরা ফুসফুস থেকে অক্সিজেনযুক্ত রক্ত নিয়ে হৃদপিন্ডে ফিরে আসে,1,1
510,সিস্টোলিক এবং ডায়াস্টলিক প্রেসারের পার্থক্যকে বলা হয়-,বেসাল প্রেসার,0,0
511,নিম্নের কোনটি হৃৎপিন্ডের সংবহন তন্ত্রের অংশ নহে?,বান্ডেল অব হিজ,0,0
512,নিম্ন প্রদত্ত কোন ধমনিটির উৎপত্তি এ্যাওর্টার বাঁক থেকে হয় না?,ইনোমিনেট,1,1
513,নিম্নের কোনটি হৃদপিণ্ডকে বিভিন্ন প্রকোষ্ঠে বিভক্ত করে?,এন্ডোকার্ডিয়াম,0,0
514,সিলিয়াক ধমনী নিম্নের কোন অঙ্গে রক্ত সরবরাহ করে না?,প্লীহা,1,1
515,শিরার জন্য কোন তথ্যটি সঠিক নয়?,সাধারণত কার্বনডাই অক্সাইড সমৃদ্ধ রক্ত দেহের বিভিন্ন অংশ থেকে হৃদপিন্ডে বহন করে নিয়ে আসে,0,0
516,মানব শিরাতন্ত্রে নিম্নের কোনটি অনুপস্থিত?,পালমোনারি,1,1
517,ধমনীর ক্ষেত্রে নীচের কোনটির প্রযোজ্য?,সমাপ্তিস্থল হৃদপিন্ড,0,0
518,নিম্নের কোন তথ্যটি লসিকাতন্ত্র সম্পর্কে সত্য নয়?,লসিকায় অনেক অণুচক্রিকা থাকে,0,0
519,লসিকা সম্বন্ধে কোনটি সঠিক নয়?,লসিকা নালিতে চলাচল করে,0,0
520,লসিকার আপেক্ষিক গুরুত্ব কত?,১.০১৪,0,0
521,শ্বসনতন্ত্র সম্পর্কে নিচের কোন তথ্যটি সঠিক নয়?,উপজিহ্বা শ্বাসনালিতে খাদ্যদ্রব্য প্রবেশে বাধা দান করে।,0,0
522,স্বরতন্ত্রীর অবস্থান হচ্ছে-,ট্রাকিয়া বা শ্বাসনালি,0,0
523,ব্রঙ্কিয়াল নালীগুলোর কোনটি সঠিক পর্যায়ক্রম?,মুখ্য ব্রংকাই- গৌণ ব্রঙ্কাই- ব্রঙ্কিওল- শ্বসন ব্রঙ্কিওল- প্রান্তীয় ব্রঙ্কিওল- অ্যালভিওরার নালী- অ্যালভিওলার থলি- অ্যালভিওলি,1,1
524,নিচের কোন উক্তিটি সত্য নয়?,মেদকলা দেহের সুষম আকৃতি দানে সাহায্য করে,0,0
525,ফুসফুসের ক্ষেত্রে নিম্নের কোনটি সঠিক?,ডান ফুসফুসটি চারটি খন্ডে বিভক্ত এবং বাম ফুসফুসটি খন্ডে বিভক্ত,0,0
526,সিলিয়াযুক্ত এপিথেলিয়াম কোথায় পাওয়া যায়?,পাকস্থলীতে,0,0
527,নিম্নের কোন তথ্যটি সঠিক নয়?,প্রশ্বাসের সময় ফুসফুস প্রসারিত হয়,1,1
528,ব্রঙ্কিওল শেষ হয়-,গ্রটিস,0,0
529,কোনটি মানব দেহের শ্বসনের জন্য সঠিক নয়?,অন্তঃশ্বসন একটি জৈব রাসায়নিক প্রক্রিয়া,0,0
530,পূর্ণ বয়স্ক সুস্থ মানুষের বিশ্রামকালে প্রতিমিনিটে শ্বসনের হার?,২০-২৪ বার,1,1
531,আজকাল অধিক হারে শ্বাস-কষ্ট রোগের জন্য কোনটি দায়ী?,NO₂,1,1
532,ফুসফুসের ক্যান্সারের জন্য দায়ী-,MnO₂,0,0
533,নিম্নের কোনটি বৃক্কের কাজ নয়?,রক্তে অম্ল-ক্ষারের সমতা রক্ষা করা,1,1
534,মানুষের রেচনতন্ত্রের সাহায্যে দেহের প্রায় কত শতাংশ রেচিত হয়?,৯০,0,0
535,কোনটি মানবদেহের রেচন/রেচনতন্ত্র এর জন্য সঠিক নয়?,নাইট্রোজেনজাত বর্জ্য পদার্থই হচ্ছে রেচন পদার্থ,0,0
536,বৃক্কের কাজ নয় কোনটি?,দেহে পানির ভারসাম্য রক্ষা,0,0
537,নিম্নের কোনটি বৃক্ক সম্পর্কে সঠিক নয়?,ADH এর প্রভাবে পানির পুনঃশোষণ বেশি হয়,1,1
538,রেচনতন্ত্রের নিচের কোনটি ইউরেটার নামক নালি গঠন করে?,ডিস্টাল নালিকা,0,0
539,লুপ অফ হেন্সি শরীরের নিম্নলিখিত কোন অঙ্গের অংশ?,প্লীহা,0,0
540,নিম্নের কোন তথ্যটি নেফ্রনের জন্য প্রযোজ্য হবে?,প্রত্যেক বৃক্কে 10 কোটি নেফ্রন থাকে,1,1
541,প্রতিটি বৃক্কে নেফ্রন থাকে-,প্রায় ১২ থেকে ১৪ লক্ষ,1,1
542,কোন অংশটি রেনাল টিউব্যুল এর অংশ নয়?,প্রান্তীয় বা ডিস্টাল প্যাঁচানো নালিকা,0,0
543,নেফ্রন কোনটির একক-,শুক্রাশয়,0,0
544,গ্লোমেরুলাসের কাজ হল-,শোষণ,0,0
545,বৃক্কে বিদ্যমান-,মূত্রথলি,0,0
546,প্রক্সিমাল প্যাঁচানো নালিকায় নিম্নের কোনটির সক্রিয় ক্ষরণ হয়?,অ্যামিনো এসিড,0,0
547,মূত্রের উপাদান নয় কোনটি?,ইউরিক এসিড,0,0
548,মানুষের গ্লোমেরুলাসে পরিদ্রুত মূত্র ADH এর প্রভাব ছাড়া নিম্নের (%) কতভাগ পুনঃশোষণ প্রক্রিয়ায় নেফ্রনের প্রক্সিমাল প্যাঁচানো নালিকায় শোষিত হয়?,40,0,0
549,কোন ধাপটি মূত্র সৃষ্টির জন্য প্রয়োজন নয়?,শোষণ,1,1
550,কোন রঞ্জক পদার্থের জন্য মূত্র তার স্বাভাবিক খড় রং প্রাপ্ত হয়?,ইউরিক অ্যাসিড,0,0
551,মূত্র তৈরি হয় কোথায়?,প্লীহা,0,0
552,স্ফেনয়েড অস্থি কঙ্কালের কোন অংশে থাকে?,পেক্টোরাল গার্ডল,0,0
553,কোনটি মানবদেহের টার্সাল অস্থির অন্তর্ভূক্ত নয়?,কুনিফর্ম,1,1
554,নিম্নলিখিত কয়টি অস্থি নিয়ে মানব করোটি গঠিত?,21,0,0
555,মানুষের গ্রীবাদেশীয় কশেরুকার নিম্নের কোনটির নাম অ্যাক্সিস?,ষষ্ঠ,0,0
556,নিম্নের কোনটি মানুষের মুখমন্ডলীর অস্থি?,স্ফেনয়েড,1,1
557,করোটিকার অস্থি নয় কোনটি?,প্যারাইটাল অস্থি,0,0
558,গ্লেনয়েড গহ্বর কোথায় থাকে?,শ্রোণীচক্রে,0,0
559,হিউমেরাস কোন অস্থিটিকে বলা হয়?,হাতের অস্থি,1,1
560,ফিমার কোন অস্থিটিকে বলা হয়?,হাতের অস্থি,0,0
561,উপরের চোয়াল যে ধরনের অস্থি?,অনিয়ত অস্থি,0,0
562,কোনটি মানবদেহের করোটির অস্থি?,টিবিয়া ও ফিবুলা,0,0
563,মুখমণ্ডলীয় অস্থির সংখ্যা নিচের কোনটি?,12,0,0
564,নিম্নের কোনটিতে তরুণাস্থি নাই?,নাকের অন্তস্থিত বিভক্তি দেয়াল,1,1
565,গোড়ালার পেশা নিম্নের কোনটি?,এক্সটেনসর ডিজিটোরাম,0,0
566,নিম্নের কোন তথ্যটি সঠিক?,HCI নিষ্ক্রিয় আন্ত্রিক পেপসিনোজেনকে সক্রিয় পেপসিনে পরিণত করে,1,1
567,নিম্নে উল্লেখিত কোন অঙ্গে স্থিতিস্থাপক তরুণাস্থি থাকে?,হিউমেরাস,0,0
568,সিমফাইসিস নিম্নের কোন অস্থি সন্ধি?,অন্তময়,0,0
569,ম্যাট্রিক্সের গঠনের উপর ভিত্তি করে যেটি তরুণাস্থির প্রকারভেদে পড়বে না-,স্বচ্ছ,0,0
570,মানবদেহের সাইনোভিয়াল অস্থিসন্ধি নয় কোনটি?,স্যাডল,0,0
571,চলনের সময় পায়ের কোন পেশি সংকোচন এর ফলে গোড়ালির অস্থিটিতে চাপ পড়ে ফলে গোড়ালি মাটি থেকে উত্থিত হয়?,রেকটাস,0,0
572,নিম্নের কোন অস্থিতে মজ্জা গহ্বর নাই?,স্টার্নাম,1,1
573,দাঁত ও চোয়াল কোটরের মধ্যস্থিত সন্ধি নিম্নের কোনটি?,সমতল,0,0
574,ঐচ্ছিক পেশী পাওয়া যায়-,বৃক্কের প্রাচীরে,0,0
575,নিম্নের কোনটিতে ঐচ্ছিক পেশী থাকে না?,জিহ্বা,0,0
576,নিম্নের কোন তথ্যটি সঠিক নয়?,যোজক কলা মেসোডার্ম নামক ভ্রূণস্তর থেকে উৎপন্ন হয়,0,0
577,নিম্নের কোনটি হৃদপেশীর বৈশিষ্ট্য নয়?,ডোরা বিশিষ্ট,0,0
578,নিম্নের কোন তথ্যটি সঠিক?,একটিন ও মায়োসিন নামক লিপিড দ্বারা মায়োফাইব্রিল গঠিত,0,0
579,হিউমেরাসের বাইসিপেটাল গ্রুভে যে পেশিটির প্রান্তীয় অবস্থান রয়েছে-,ডেলটয়েড,0,0
580,যেটি স্নায়ুতন্ত্রের সঙ্গে সম্পর্কিত নয়-,এপিনেফ্রিন,1,1
581,কোন এনজাইম স্নায়ু উদ্দীপনা পরিবহনে গুরুত্বপূর্ণ ভূমিকা পালন করে?,ক্ষারীয় ফসফাটেজ,0,0
582,নিম্নের কোনটি দেহের ভারসাম্য রক্ষায় ভূমিকা রাখে না?,সেরিবেলাম,0,0
583,নিম্নের কোন করোটিক স্নায়ু চোয়ালের সঞ্চালনে সাহায্য করে?,হাইপোগ্লোসাল,0,0
584,নিম্নের কোন স্নায়ু ঘ্রাণের সঙ্গে জড়িত?,হাইপোগ্লোসাল,0,0
585,নিম্নের কোনটি সঠিক নয়?,গ্লুকোকটিকয়েড হরমোন অ্যাডরেনাল কর্টেক্স থেকে নিঃসৃত হয়,1,1
586,নিম্নের কোনটি সঠিক নয়?,কর্ণিয়া ও আইরিসের মধ্যবর্তী সম্মুখ প্রকোষ্ঠ অ্যাকুয়াস হিউমারে পূর্ণ থাকে,0,0
587,কোন তথ্যটি ফেসিয়াল স্নায়ুর জন্য সঠিক নয়?,"বিস্তার: মুখমন্ডল, কর্ণপটহ্ ও নিম্ন চোয়াল",0,0
588,ফেসিয়াল স্নায়ুর কাজ কোনটি?,মুখের অভিব্যক্তি,1,1
589,নিম্নের কোন তথ্যটি হাইপোগ্লোসাল স্নায়ুর জন্য সঠিক নয়?,বিস্তার: জিহ্বা,0,0
590,নিম্নের কোনটি দশম করোটিক স্নায়ু?,হাইপোগ্লোসাল,0,0
591,মল-মূত্র ত্যাগ নিয়ন্ত্রণ করে মস্তিষ্কের নিম্নের কোন অংশ?,থ্যালামাস,0,0
592,মস্তিষ্ক সম্পর্কে নিম্নের কোন তথ্যটি সঠিক?,স্মৃতিশক্তি নিয়ন্ত্রণ কেন্দ্র হাইপোথ্যালামাসে থাকে,0,0
593,নিম্নের কোনটি সেরেব্রোস্পাইনাল ফ্লুইডের কাজ নয়?,কেন্দ্রীয় স্নায়ুতন্ত্রের নিউরনের পুষ্টি পদার্থ সরবরাহ করা,0,0
594,নিম্নের কোনটি অগ্রমস্তিস্কের অংশ নয়?,থ্যালামাস,0,0
595,"আবেগ, উদ্বেগ প্রভৃতির প্রধান কেন্দ্র হিসেবে কাজ করে-",থ্যালামাস,0,0
596,হাইপোথ্যালামাসের কাজ কোনটি?,দেহের ভারসাম্য রক্ষা করে,1,1
597,নিম্নের কোনটি সেরেবেলামের কাজ নয়?,ঐচ্ছিক পেশীর টান নিয়ন্ত্রণ করে,0,0
598,নিম্নের কোনটি চোখের কোরয়েড-এর অংশ নয়?,পিউপিল,1,1
599,নিম্নে উল্লেখিত চোখের কোন অংশে বস্তুর প্রতিবিম্ব সৃষ্ট হয়?,কর্ণিয়া,0,0
600,কোন উক্তিটি সত্য নয়?,হাইড্রার নেমাটোসিস্টর মধ্যে স্টিনোটিল বৃহত্তম,0,0
601,কোনটি অক্ষিপেশী নয়?,এক্সটার্নাল রেক্টাস,0,0
602,নিম্নের কোনটি দৃষ্টির ত্রুটি নয়?,দূরদৃষ্টি,0,0
603,হার্ডেরিয়ান গ্রন্থির অবস্থান যেখানে-,অ্যাড্রেনাল,0,0
604,যেটি সত্য নয়-,ভিট্রিয়াস হিউমার লেন্স ও রেটিনার মধ্যবর্তী প্রকোষ্ঠে অবস্থান করে,0,0
605,মানুষের চোখের ভিতরে আলোর পরিমাণ নিয়ন্ত্রণ করে-,অক্ষিপট,0,0
606,কোনটি সত্য?,স্ক্লেরা আলোকরশ্মিকে গ্রহণ করে মস্তিষ্কে প্রেরণ করে,0,0
607,রডোপসিন চোখের কোন অংশে পাওয়া যায়?,একোয়াস হিউমার,0,0
608,চোখের কনজাংক্টিভা সিক্ত রাখে-,সিবেসিয়াস গ্রন্থি,0,0
609,নিম্নের কোনটি চোখের কোরয়েডের অংশ?,পিউপিল,0,0
610,নিম্নের কোনটি শরীরের ভারসাম্য রক্ষা করে?,অর্গান অব কর্টি,0,0
611,কোনটি মানুষের কানের ক্যুপুলার কাজ?,শব্দ তরঙ্গ প্রেরণ করা,0,0
612,কর্ণাস্থি স্টেপিস অন্তঃকর্ণ ও মধ্যকর্ণের মধ্যবর্তী প্রাচীরে যে পর্দার সঙ্গে যুক্ত থাকে সেটি হল-,কর্ণপটহ,1,1
613,কোন অঙ্গটির অবস্থান সম্পর্কবোধ সৃষ্টি করে?,ককলিয়া,0,0
614,কর্ণপটহের ভিতরে ও বাইরে বায়ুর চাপের সমতা রক্ষা করে-,স্টেপিস,1,1
615,অর্গান অব কর্টি কোথায় থাকে?,পেরিলিম্ফে,0,0
616,শ্রবণ ছাড়াও কর্ণের অন্যতম কাজ-,দেহের কার্যক্ষমতা বাড়ানো,0,0
617,কোন অস্থিটি মধ্যকর্ণে নেই?,ইনকাস,0,0
618,নিম্নের কোনটি বহিঃকর্ণে থাকে?,স্টেপিস,0,0
619,পিটুইটারী গ্রন্থি সম্পর্কে কোন তথ্যটি সঠিক নয়?,এটি তিন দিক থেকে অস্থি দ্বারা আবৃত,0,0
620,নিম্নের কোন হরমোন আয়নের সমতা রক্ষার কাজ করে?,গ্যাস্ট্রিন,0,0
621,নিম্নের কোনটি হৃদপিন্ডের সংকোচনের শক্তিকে বাড়ায়?,ভেগাস,0,0
622,পোস্টেরিয়র পিটুইটারী থেকে নিম্নের কোন হরমোন নিঃসরণ হয়?,সোমাটোট্রপিন,0,0
623,নিম্নের কোন হরমোন থাইরয়েড গ্রন্থি থেকে নিঃসৃত হয় না?,ক্যালসিটোনিন,1,1
624,নিম্নে উল্লেখিত কোনটি থেকে টেস্টোস্টেরণ হরমোন নিঃসৃত হয়?,সারটলি কোষ,1,1
625,ইনসুলিন নিঃসৃত হয় কোনটি থেকে?,পিনিয়াল গ্রন্থি,0,0
626,হরমোনের বৈশিষ্ট্য নয় কোনটি?,হরমোন রক্তের মাধ্যমে পরিবাহিত হয়,1,1
627,যে গ্রন্থিটি ক্যালসিয়াম বিপাকে সাহায্য করে-,অগ্ন্যাশয়,0,0
628,পিটুইটারী গ্রন্থির পশ্চাৎবর্তী অংশ হতে কোন হরমোনটি নিঃসৃত হয়?,অ্যাড্রোনোকার্টিকোট্রপিন হরমোন,0,0
629,নালিবিহীন গ্রন্থি কোনটি?,যকৃত,0,0
630,প্যারাথাইরয়েড গ্রন্থি থেকে নিঃসৃত হরমোন-,Parathormone,1,1
631,কোনটি অন্তঃক্ষরা গ্রন্থি নয়?,অন্ডকোষ,1,1
632,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,অগ্ন্যাশয়,0,0
633,নিম্নের কোনটি পুরুষ প্রজননতন্ত্রের অন্তর্ভূক্ত নয়?,প্রস্টেট গ্রন্থি,0,0
634,মানুষের শুক্রানু প্রতি সেকেন্ডে কত মিলিমিটার পথ অতিক্রম করতে পারে?,৫-৮,0,0
635,নিম্নের কোন তথ্যটি সঠিক নয়?,প্রস্টেট গ্রন্থি থেকে অ্যালক্যালাইন ফসফেটেজ নামক একরকম ক্ষারকীয় রস নিঃসরণ হয়,0,0
636,স্ক্রোটামের অভ্যন্তরীণ তাপমাত্রা দেহ গহ্বর থেকে কত কম বা বেশী?,২ সেন্টিগ্রেড কম,1,1
637,কোনটি উওজেনেসিসে ঘটে না?,এ প্রক্রিয়ায় স্ত্রী গ্যামিট বা ডিম্বাণু উৎপন্ন হয়,0,0
638,নিম্নের কোনটি সঠিক?,অ্যামাইনো এসিড আমিষের গঠনমূলক একক,1,1
639,নিম্নের কোন তথ্যটি সঠিক নয়?,ইস্ট্রোজেনের প্রভাবে মেয়েদের নারীসুলভ লক্ষণ বিকশিত হয়,1,1
640,সাধারণত রজঃচক্র কতদিন স্থায়ী হয়?,৮-১০,1,1
641,যেটি গর্ভাবস্থায় অমরার কাজ নয়-,রিলাক্সিন হরমোন নিঃসৃতকরণ,0,0
642,স্ত্রীলিঙ্গের কোন অংশে ভ্রূণ বর্ধিত হয়?,ডিম্বনালি,0,0
643,ডিম্বাণুতে কতটি ক্রোমোসোম থাকে?,একটি,0,0
644,মানুষের জরায়ু গর্ভাবস্থায় কত গুণ বৃদ্ধি পায়?,৪০,0,0
645,ফিলোপিয়ান টিউব কোথায় থাকে?,ক্ষুদ্রান্তে,0,0
646,জরায়ুর প্রাচীর কয়টি স্তরে বিভক্ত?,২টি,0,0
647,ডিম্বাশয় কোন পেরিটোনিয়াম পর্দা দ্বারা আবৃত?,করপাস লুটিয়াম,0,0
648,নিচের কোনটি স্ত্রী প্রজননতন্ত্রের অংশ নয়?,হাইমেন,0,0
649,ফেলোপিয়ান নালির যে অংশ জরায়ু প্রাচীরের কাছে থাকে-,ফিমব্রি,0,0
650,যোনি প্রাচীরের ভাঁজকে বলা হয়-,ফিমব্রি,0,0
651,নারীর বয়ঃপ্রাপ্তিতে কোন হরমোনের ভূমিকা নেই?,অ্যান্ড্রোস্টেরণ,0,0
652,নিম্নলিখিত কোনটি মেসোডার্ম থেকে গঠিত হয় না?,কংকালতন্ত্র,0,0
653,নিম্নের কোনটি ভ্রূণের এক্টোডার্ম থেকে তৈরি?,কঙ্কালতন্ত্র,0,0
654,কোনটি অ্যালানটয়েসের কাজ নয়?,ভ্রূণের শ্বসনে সাহায্য করে,0,0
655,উওজেনেসিসে মোট পোলারবডি তৈরী হয়-,২,1,1
656,নিচের কোনটি গ্যামিটোজেনেসিসের জন্য সঠিক নয়?,স্পার্মাটোজেনেসিসে হ্যাপ্লয়েড ক্রোমোসোম সেটের DNA অপরিবর্তিত থাকে,0,0
657,কোনটি উওজেনেসিসের জন্য প্রযোজ্য নয়?,মুখ্যঝিল্লি সৃষ্টি করে,0,0
658,ট্রফোব্লাস্ট থেকে ভিলাই বেরোতে থাকে-,চতুর্থ সপ্তাহের শেষ দিকে,1,1
659,স্নায়ুতন্ত্র গঠিত হয়-,এন্ডোডার্ম থেকে,0,0
660,কোনটি উওজেনেসিসের ক্ষেত্রে প্রযোজ্য নয়?,জার্মিনাল এপিথেলিয়াম থেকে বিচ্ছিন্ন প্রিমোর্ডিয়াল জননকোষগুলো ডিম্বাণু সৃষ্টি করে,0,0
661,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এক্টোডার্ম,0,0
662,কোনটি মেসোডার্ম থেকে তৈরি হয়?,মুখ গহ্বর,0,0
663,ব্লাস্টোসিস্ট মানুষের জরায়ুর কোন স্তরে গ্রথিত হয়?,মায়োমেট্রিয়াম এবং পেরিমেট্রিয়ামের মাঝখানে,0,0
664,মানুষের ডিম্বাণু কোন ধরনের?,সেন্ট্রোলেসিথাল,0,0
665,আবরণী কলার কোষগুলো ভ্রূণের কোন স্তর হতে উৎপন্ন হয়?,এক্টোডার্ম,0,0
666,ইন্টারফেরনের কাজ নয় কোনটি?,অ্যান্টিবডি উৎপাদনে বাঁধা দেওয়া,1,1
667,নিচের কোন গ্রন্থি মোমের মতো আঠালো পদার্থ তৈরি করে?,লালাগ্রন্থি,0,0
668,নিচের কোনটি এককোষী গ্রন্থি?,লালাগ্রন্থি,0,0
669,সিবাম নিচের কোন গ্রন্থি থেকে নিঃসৃত হয়?,সেরুমিনাস,0,0
670,মৃত Salmonella typhi জীবাণু থেকে নিম্নের কোনটি তৈরি করা হয়?,পোলিও,0,0
671,বংশগতি বিদ্যার জনক গ্রেগর জোহান মেন্ডেল কোন দেশে জন্ম গ্রহণ করেন?,জার্মানী,0,0
672,প্রথম সংকর পুরুষের সাথে প্রচ্ছন্ন বা প্রকট বংশধরের ক্রস হলো-,মনোহাইব্রিড ক্রস,0,0
673,যে জিন বৈশিষ্ট্য প্রকাশে বাধা পায় তাকে বলে-,Lethal,0,0
674,বংশগতির ধারক নিম্নের কোনটি?,ক্রোমোটিড,0,0
675,জীবের প্রকাশিত লক্ষণকে বলা হয়-,অ্যালিল,0,0
676,জিনতত্ত্বের জন্য কোনটি সঠিক নয়?,কোনো জীবের লক্ষণ নিয়ন্ত্রণকারী জিন যুগলের গঠনকে জিনোটাইপ বলা হয়।,0,0
677,যে জীনটি অপর জীনের বৈশিষ্ট্য প্রকাশে বাধা দান করে সে জীনকে বলে-,লিথাল জীন,0,0
678,লিথাল জিন-এর প্রভাব নেই কোন রোগে?,জন্মগত ইকথিওসিস,1,1
679,লিথাল জীন বর্ণনা করেন সর্বপ্রথম কোন বিজ্ঞানী?,মেন্ডেল,0,0
680,নিচের কোনটি দ্বৈত-প্রচ্ছন্ন এপিস্ট্যাসিস অনুপাত?,13:3,0,0
681,বংশগতির পরীক্ষার জন্য মেন্ডেল কোন গাছ নির্বাচন করেছিলেন?,ছোলা,0,0
682,মেন্ডেলের সূত্রের প্রকৃত ব্যতিক্রম কোনটি?,সমপ্রকটতা,0,0
683,মেন্ডেলের দ্বিতীয় সূত্রে জিনের স্বাধীন সঞ্চারণ না ঘটলে জিনোটাইপের অনুপাত হবে-,১:২:১,0,0
684,প্রকট এপিস্ট্যাসিস এ ব্যতিক্রমধর্মী অনুপাত হল-,৯:৩:৩:১,0,0
685,নিচের কোনটি সেক্স-লিংকড অসুখ নয়?,মায়োপিয়া,1,1
686,"একজন বাদামি চোখবিশিষ্ট পুরুষ যার বাবার চোখ বাদামি কিন্তু মায়ের চোখ নীল বর্ণের, যদি নীল চোখবিশিষ্ট মহিলাকে বিয়ে করেন তবে তাঁদের সন্তানের চোখের বৈশিষ্ট্য কী হারে পাওয়া যাবে?",১০০% বাদামি,0,0
687,যকৃত ও অগ্ন্যাশয় সৃষ্টি হয় কোনটি থেকে?,এক্টোডার্ম,0,0
688,পুরুষের ক্ষেত্রে কোনটি সঠিক?,দুটি Y ক্রোমোসোম আছে,0,0
689,মানব কোষে সেক্স ক্রোমোসোমের সংখ্যা কত?,৩টি,0,0
690,বর্ণান্ধ পুরুষ ও স্বাভাবিক মহিলার মধ্যে বিয়ে হলে তাদের সন্তান হতে পারে-,পুত্র বর্ণান্ধ,1,1
691,নিচের কোনটি সেক্স-লিংকড বৈশিষ্ট্যের উদাহরণ নয়?,বর্ণান্ধতা,0,0
692,Rh negative রক্তের গ্রুপ নিচের কোন জনগোষ্ঠীর মধ্যে সবচেয়ে বেশি পাওয়া যায়?,কানাডিয়ান,0,0
693,নিম্নের কোনটি ব্লাড গ্রুপের নির্দিষ্ট এন্টিজেন না?,B,0,0
694,নিচে উল্লিখিত কোন বিজ্ঞানী মানুষের রক্তের শ্রেণিবিন্যাস করেন?,উইলিয়াম হার্ভে,0,0
695,উইসাং নালি কোথায় অবস্থিত?,আন্ত্রিক গ্রন্থি,0,0
696,নিম্নের কোনটি সঠিক নয়?,প্রতিদিন প্রায় 2 লিটার গ্যাস্ট্রিক রস নিঃসৃত হয়,0,0
697,নিম্নের বামদিকের কোনটি ডানদিকের কোনটির সঙ্গে সামঞ্জস্যপূর্ণ?,কোলেসিস্টোকাইনিন-লালারস নিঃসরণ নিয়ন্ত্রণ করে,0,0
698,যকৃতের কাজ নয় কোনটি?,পিত্তরস নিঃসরণের মাধ্যমে পরিপাকে সাহায্য করা,0,0
699,অগ্ন্যাশয় কেবল-,একটি অন্তঃক্ষরা গ্রন্থি,1,1
700,কোন অংশটি বৃহদান্ত্রের?,ডিওডেনাম,0,0
701,যকৃতনালি পিত্তনালির সাথে মিলিত হয়ে অভিন্ন পিত্তনালি তৈরি করে। এই অভিন্ন নালি ভ্যাটার এর অ্যাম্পুলা নামে নালির মাধ্যমে কোথায় উন্মুক্ত হয়?,পাইরোবিকে,0,0
702,সিক্রেটিন ও প্যানক্রিওজাইমিন কোনটির নিঃসরণ ঘটায়?,পিত্তরস,0,0
703,গ্যাস্ট্রিক রস কিসের প্রভাবে নিঃসৃত হয়?,HCl,0,0
704,কোন রসে উৎসেচক থাকে না?,আন্ত্রিক রস,0,0
705,নিম্নের কোনটি অগ্ন্যাশয় থেকে নিঃসৃত হয় না?,এমাইলেজ,1,1
706,কোনটি অগ্ন্যাশয় রসে থাকে না?,ট্রিপসিন,0,0
707,মানবদেহে পিত্ত উৎপন্ন হয়-,ল্যারিক্সে,0,0
708,নিম্নের কোনটি সঠিক নয়?,যকৃত দেহের সবচেয়ে বেশি শক্তি ব্যবহার করে,0,0
709,অগ্ন্যাশয়ের আইলেটস অব ল্যাঙ্গারহ্যান্স নিম্নের কোন হরমোন নিঃসৃত করে?,ইস্ট্রোজেন,0,0
710,নিচের কোন বিক্রিয়াটি সঠিক?,"তৈল + চর্বি এন্টারেজ, ফ্যাটি এসিড + গ্লিসারিন",1,1
711,পাকস্থলীর পাচক রসে নিম্নের কোনটি অনুপস্থিত?,লাইপেজ,0,0
712,মানবদেহের পরিপাকের জন্য কোনটি সঠিক এনজাইমের উদাহরণ নয়?,কার্বোহাইড্রেট পরিপাকে সাহায্যকারী অগ্ন্যাশয়ের রসের এনজাইম: অ্যামাইলেজ ও মল্টেজ,0,0
713,কোনটি পাকস্থলীর গ্রন্থি থেকে নিঃসৃত হয় না?,HCI এসিড,0,0
714,আমিষ জাতীয় খাদ্য পরিপাকের উৎসেচক কোনটি?,লাইপেজ,0,0
715,প্রোটিন পরিপাক-,মুখ হতে শুরু হয়ে ক্ষুদ্রান্ত্রে শেষ হয়,1,1
716,আমিষ জাতীয় খাদ্য পরিপাকে সাহায্য করে-,লাইপেজ,1,1
717,কোন উৎসেচকটি দুগ্ধ প্রোটিন পরিপাকে সাহায্য করে?,পেপসিন,1,1
718,পাকস্থলীতে HCI তৈরি করে কোন কোষ?,পরিপাক কোষ,0,0
719,মানবদেহের সর্ববৃহৎ গ্রন্থি কোনটি?,অগ্ন্যাশয়,0,0
720,কোনটি ক্ষুদ্রান্ত্রের অংশ নয়?,ইলিয়াম,0,0
721,নিচের কোন BMI (Body Mass Index) অতিরিক্ত ওজন নির্দেশ করে?,30.0 - 34.9 Kg/m²,1,1
722,নিউক্লিয়াসবিহীন কোষ হলো-,স্নায়ুকোষ,0,0
723,মানুষের স্বাভাবিক রক্ত ক্ষরণকাল-,১২-১৪ মিনিট,0,0
724,একই সাথে শরীরে রক্তে অক্সিজেনের ঘনত্ব ও হৃৎস্পন্দনের পরিমাপক যন্ত্রের নাম কি?,স্ফিগমোম্যানোমিটার,0,0
